feature,direction,lag,bucket_type,bucket,label,extreme_deciles,coverage,rows,row_share,events,rate,base,lift,ci_low,ci_high,rho,rho_deciles,sufficient,pass_build,window,pass_holdout
net_debt_to_ebitda,LOW,3,drawdown,0-10,launch_300,1,0.7658791990476835,7928,0.10018196522442378,77,0.009712411705348133,0.009110897695107157,1.0660213768577391,0.8537656883847882,1.3304015637263709,,0,False,False,holdout,False
net_debt_to_ebitda,LOW,3,drawdown,10-20,win_50,1,0.7958584987057808,2771,0.10013732292570107,336,0.12125586430891375,0.14671870482798496,0.8264512997921826,0.7471677657210756,0.9128822396997894,0.01818181818181818,10,True,False,holdout,False
net_debt_to_ebitda,LOW,3,drawdown,10-20,win_100,1,0.7958584987057808,2771,0.10013732292570107,112,0.040418621436304585,0.04455767562879445,0.9071079419184269,0.7563165895569507,1.0864573019443864,0.6333333333333333,9,True,False,holdout,False
net_debt_to_ebitda,LOW,3,drawdown,10-20,launch_300,1,0.7958584987057808,2771,0.10013732292570107,23,0.008300252616383976,0.010010118531367447,0.8291862469334924,0.5531704407414835,1.241205142910593,,0,False,False,holdout,False
net_debt_to_ebitda,LOW,3,drawdown,20-30,win_50,1,0.7874299439551641,197,0.10015251652262329,17,0.08629441624365482,0.14590747330960854,0.5914324625479757,0.3740383326625566,0.9172908537676433,,0,False,False,holdout,False
net_debt_to_ebitda,LOW,3,drawdown,20-30,win_100,1,0.7874299439551641,197,0.10015251652262329,5,0.025380710659898477,0.026436197254702594,0.9600741897696212,0.4118883508907693,2.1950425252916754,,0,False,False,holdout,False
net_debt_to_ebitda,LOW,3,drawdown,20-30,launch_300,1,0.7874299439551641,197,0.10015251652262329,0,0.0,0.010676156583629894,0.0,0.0,1.791545682610891,,0,False,False,holdout,False
net_debt_to_ebitda,LOW,3,mst,0-12,win_50,1,0.7773511455959823,11722,0.10017347906714409,1878,0.16021156799181027,0.16322414691882375,0.9815433011360033,0.9415449465522969,1.0229056305256345,0.3696969696969697,10,True,False,holdout,False
net_debt_to_ebitda,LOW,3,mst,0-12,win_100,1,0.7773511455959823,11722,0.10017347906714409,638,0.054427572086674626,0.050872950084175805,1.0698725353378808,0.991977424571519,1.1535063465106148,0.5878787878787879,10,True,False,holdout,False
net_debt_to_ebitda,LOW,3,mst,0-12,launch_300,1,0.7707126957596305,9745,0.10016033876703599,80,0.008209338122113904,0.008839188439163771,0.9287434223871515,0.7468453616576869,1.1544886020481362,,3,False,False,holdout,False
net_debt_to_ebitda,LOW,3,mst,13-24,win_50,1,0.7997353023126219,1151,0.10025259123769706,245,0.21285838401390095,0.1589582788955666,1.3390833462266283,1.1964538315172688,1.4937304349683476,0.3333333333333333,10,True,False,holdout,False
net_debt_to_ebitda,LOW,3,mst,13-24,win_100,1,0.7997353023126219,1151,0.10025259123769706,57,0.04952215464813206,0.03466596986325233,1.428552405817096,1.1082432251878382,1.8353133585276056,,0,False,False,holdout,False
net_debt_to_ebitda,LOW,3,mst,13-24,launch_300,1,0.7997353023126219,1151,0.10025259123769706,20,0.01737619461337967,0.013848967859942513,1.254692392177434,0.8142268551313003,1.9270015497019901,,0,False,False,holdout,False
net_debt_to_ebitda,LOW,6,all,ALL,win_50,1,0.771810126812583,12748,0.10017051303206745,2021,0.1585346721054283,0.16406182472517541,0.9663105501294661,0.9282927025278915,1.0055823827692294,0.7090909090909091,10,True,False,holdout,False
net_debt_to_ebitda,LOW,6,all,ALL,win_100,1,0.771810126812583,12748,0.10017051303206745,679,0.05326325698148729,0.04985738195704958,1.0683123519676936,0.9927913325700375,1.1492319009274856,0.7090909090909091,10,True,False,holdout,False
net_debt_to_ebitda,LOW,6,all,ALL,launch_300,1,0.7657242433941464,10785,0.10017927306166807,97,0.00899397311080204,0.009455957346015587,0.9511435787717242,0.780332196756548,1.1589320475014233,,4,False,False,holdout,False
net_debt_to_ebitda,LOW,6,drawdown,0-10,win_50,1,0.767491243604109,9810,0.10015518438355045,1690,0.17227319062181448,0.16914076857107854,1.0185196158040373,0.9751010115513943,1.0634550986309301,0.6606060606060606,10,True,False,holdout,False
net_debt_to_ebitda,LOW,6,drawdown,0-10,win_100,1,0.767491243604109,9810,0.10015518438355045,570,0.0581039755351682,0.051833626005635645,1.1209706905098786,1.0349516110357906,1.213663915178586,0.5878787878787879,10,True,False,holdout,False
net_debt_to_ebitda,LOW,6,drawdown,0-10,launch_300,1,0.7581948571041451,7847,0.10016338617855046,76,0.009685230024213076,0.009279824359858059,1.0436867820590106,0.8346639408658643,1.3044161298441035,,0,False,False,holdout,False
net_debt_to_ebitda,LOW,6,drawdown,10-20,win_50,1,0.7863100373885533,2740,0.10021945866861741,317,0.11569343065693431,0.14725676664228238,0.7856578226926438,0.7079559658089749,0.8706671946299355,0.030303030303030304,10,True,False,holdout,False
net_debt_to_ebitda,LOW,6,drawdown,10-20,win_100,1,0.7863100373885533,2740,0.10021945866861741,107,0.03905109489051095,0.04451353328456474,0.8772858950752419,0.728306119098889,1.0552609900019765,0.75,9,True,False,holdout,False
net_debt_to_ebitda,LOW,6,drawdown,10-20,launch_300,1,0.7863100373885533,2740,0.10021945866861741,21,0.007664233576642336,0.009912216532553036,0.7732108707948393,0.506284119627468,1.1792154106465842,,0,False,False,holdout,False
net_debt_to_ebitda,LOW,6,drawdown,20-30,win_50,1,0.7906325060048038,198,0.10025316455696202,14,0.0707070707070707,0.1448101265822785,0.4882743519107155,0.2940588826494748,0.7953317783938393,,0,False,False,holdout,False
net_debt_to_ebitda,LOW,6,drawdown,20-30,win_100,1,0.7906325060048038,198,0.10025316455696202,2,0.010101010101010102,0.025822784810126582,0.3911665676371559,0.10744178609094107,1.3970278145235044,,0,False,False,holdout,False
net_debt_to_ebitda,LOW,6,drawdown,20-30,launch_300,1,0.7906325060048038,198,0.10025316455696202,0,0.0,0.010126582278481013,0.0,0.0,1.8794159863414097,,0,False,False,holdout,False
net_debt_to_ebitda,LOW,6,mst,0-12,win_50,1,0.7695521912138866,11604,0.1001700577505762,1811,0.15606687349189935,0.16480926771578774,0.9469544744354754,0.9075801376377618,0.987710044706515,0.5878787878787879,10,True,False,holdout,False
net_debt_to_ebitda,LOW,6,mst,0-12,win_100,1,0.7695521912138866,11604,0.1001700577505762,628,0.0541192692175112,0.05152663518727933,1.050316385318169,0.9732494078184393,1.1331108171899993,0.7090909090909091,10,True,False,holdout,False
net_debt_to_ebitda,LOW,6,mst,0-12,launch_300,1,0.7623396890026062,9641,0.10017976453962613,84,0.008712789129758324,0.008988226981306566,0.9693557080700022,0.7836305106780459,1.198621315934855,,2,False,False,holdout,False
net_debt_to_ebitda,LOW,6,mst,13-24,win_50,1,0.7954862078573419,1144,0.10017513134851139,210,0.18356643356643357,0.1564798598949212,1.1730994243585178,1.0365853755043528,1.3231487884538569,0.28484848484848485,10,True,False,holdout,False
net_debt_to_ebitda,LOW,6,mst,13-24,win_100,1,0.7954862078573419,1144,0.10017513134851139,51,0.044580419580419584,0.0329246935201401,1.3540116798095523,1.0347383371487713,1.7658686590567074,,0,False,False,holdout,False
net_debt_to_ebitda,LOW,6,mst,13-24,launch_300,1,0.7954862078573419,1144,0.10017513134851139,13,0.011363636363636364,0.013397548161120841,0.8481877599524659,0.49657456028486274,1.4439217312918218,,0,False,False,holdout,False
net_debt_to_ebitda,LOW,12,all,ALL,win_50,1,0.7584193002565363,12528,0.10017992083483267,2010,0.16044061302681992,0.16546319619367478,0.9696453151976109,0.9314343933152283,1.0091143673872969,0.38181818181818183,10,True,False,holdout,False
net_debt_to_ebitda,LOW,12,all,ALL,win_100,1,0.7584193002565363,12528,0.10017992083483267,659,0.05260217113665389,0.05027387949302307,1.046312153888063,0.9712483445453047,1.1268318175454055,0.696969696969697,10,True,False,holdout,False
net_debt_to_ebitda,LOW,12,all,ALL,launch_300,1,0.7524663039226146,10599,0.1001862126983827,84,0.007925275969431078,0.009660374504929438,0.8203901376066751,0.6631611555767428,1.0145288618059878,-0.1,5,False,False,holdout,False
net_debt_to_ebitda,LOW,12,drawdown,0-10,win_50,1,0.7592402504290047,9707,0.10018060787450332,1677,0.17276192438446483,0.17003973373239073,1.0160091444059676,0.9725449264168164,1.0609959515587741,0.21212121212121213,10,True,False,holdout,False
net_debt_to_ebitda,LOW,12,drawdown,0-10,win_100,1,0.7592402504290047,9707,0.10018060787450332,553,0.05696919748635006,0.05207699055678828,1.0939418134046548,1.0087200630144662,1.185894219321013,0.4909090909090909,10,True,False,holdout,False
net_debt_to_ebitda,LOW,12,drawdown,0-10,launch_300,1,0.7513331462250912,7778,0.10018935246609045,66,0.008485471843661609,0.009609315626086844,0.8830464284704849,0.6947173101371064,1.1218751199018875,,1,False,False,holdout,False
net_debt_to_ebitda,LOW,12,drawdown,10-20,win_50,1,0.7568881219442047,2636,0.10016339248394573,316,0.11987860394537178,0.14986510620511456,0.7999100456466403,0.7208386099095933,0.8863634148941997,-0.05454545454545454,10,True,False,holdout,False
net_debt_to_ebitda,LOW,12,drawdown,10-20,win_100,1,0.7568881219442047,2636,0.10016339248394573,104,0.03945371775417299,0.04533191473192233,0.8703298324698832,0.720631223050937,1.0495961428316787,0.7454545454545455,10,True,False,holdout,False
net_debt_to_ebitda,LOW,12,drawdown,10-20,launch_300,1,0.7568881219442047,2636,0.10016339248394573,18,0.006828528072837633,0.009765550784663905,0.6992465886882023,0.4427574274502347,1.1027128055235293,,0,False,False,holdout,False
net_debt_to_ebitda,LOW,12,drawdown,20-30,win_50,1,0.7377902321857486,185,0.10037981551817689,17,0.0918918918918919,0.1475854584915898,0.6226351351351351,0.39410891066225906,0.9636634240879826,,0,False,False,holdout,False
net_debt_to_ebitda,LOW,12,drawdown,20-30,win_100,1,0.7377902321857486,185,0.10037981551817689,2,0.010810810810810811,0.026044492674986434,0.4150900900900901,0.11402557074162045,1.4803242615464443,,0,False,False,holdout,False
net_debt_to_ebitda,LOW,12,drawdown,20-30,launch_300,1,0.7377902321857486,185,0.10037981551817689,0,0.0,0.010309278350515464,0.0,-1.682681771697503e-16,1.9731975896243126,,0,False,False,holdout,False
net_debt_to_ebitda,LOW,12,mst,0-12,win_50,1,0.7555220450000997,11395,0.10019255963633486,1803,0.15822729267222466,0.16634866483192798,0.95117861530233,0.9115899667909539,0.9921520525758228,0.3696969696969697,10,True,False,holdout,False
net_debt_to_ebitda,LOW,12,mst,0-12,win_100,1,0.7555220450000997,11395,0.10019255963633486,615,0.05397103992979377,0.05199110181041229,1.0380822496626712,0.9611360128031659,1.1208107717118683,0.6363636363636364,10,True,False,holdout,False
net_debt_to_ebitda,LOW,12,mst,0-12,launch_300,1,0.748334508353203,9466,0.10020218272660873,73,0.0077118106908937245,0.009198784786543734,0.838351028950563,0.667300889718222,1.0528194301427152,,4,False,False,holdout,False
net_debt_to_ebitda,LOW,12,mst,13-24,win_50,1,0.7887991083867373,1133,0.10005298481102085,207,0.18270079435127978,0.15657011656658423,1.1668944135554948,1.030112618507459,1.317371976622072,0.2,10,True,False,holdout,False
net_debt_to_ebitda,LOW,12,mst,13-24,win_100,1,0.7887991083867373,1133,0.10005298481102085,44,0.038834951456310676,0.03302719886965737,1.1758475676236952,0.8797270063217505,1.5663331246796681,,0,False,False,holdout,False
net_debt_to_ebitda,LOW,12,mst,13-24,launch_300,1,0.7887991083867373,1133,0.10005298481102085,11,0.009708737864077669,0.013511126810314376,0.7185735135478138,0.40187261653888134,1.280513031101131,,0,False,False,holdout,False
share_count_change_8q,LOW,0,all,ALL,win_50,1,0.9474980138153546,15648,0.10015873828665062,3040,0.19427402862985685,0.17063725741205388,1.1385205761993995,1.1026337398215873,1.1752868789038386,0.3575757575757576,10,True,False,holdout,False
share_count_change_8q,LOW,0,all,ALL,win_100,1,0.9474980138153546,15648,0.10015873828665062,977,0.06243609406952965,0.057888268728557526,1.0785621239131753,1.0149133547814002,1.1459212156606802,0.6727272727272727,10,True,False,holdout,False
share_count_change_8q,LOW,0,all,ALL,launch_300,1,0.9416124328745687,13259,0.10015409484386567,157,0.01184101365110491,0.012659948937198797,0.9353129076462857,0.8006391730943117,1.0923233385744326,0.8571428571428571,8,True,False,holdout,False
share_count_change_8q,LOW,0,drawdown,0-10,win_50,1,0.9540044350067779,12195,0.10016344834950021,2440,0.2000820008200082,0.17441335184105264,1.1471713530415266,1.1070053728839466,1.1884203380434974,0.3090909090909091,10,True,False,holdout,False
share_count_change_8q,LOW,0,drawdown,0-10,win_100,1,0.9540044350067779,12195,0.10016344834950021,789,0.06469864698646986,0.05991737234191095,1.0797978025016715,1.0091946641721958,1.1549765071585658,0.6606060606060606,10,True,False,holdout,False
share_count_change_8q,LOW,0,drawdown,0-10,launch_300,1,0.947525816098406,9806,0.10015831673561106,113,0.011523557005914746,0.01261426893417088,0.9135334806996626,0.7605829501236095,1.0968121483705997,0.9,5,True,False,holdout,False
share_count_change_8q,LOW,0,drawdown,10-20,win_50,1,0.9262582686223756,3225,0.10013662050549588,562,0.17426356589147288,0.15804508476681364,1.1026193326327653,1.0222470370099839,1.1878957902522314,0.44242424242424244,10,True,False,holdout,False
share_count_change_8q,LOW,0,drawdown,10-20,win_100,1,0.9262582686223756,3225,0.10013662050549588,183,0.05674418604651163,0.052164193007514126,1.0877995570321153,0.9445978767359724,1.2512203182834647,0.696969696969697,10,True,False,holdout,False
share_count_change_8q,LOW,0,drawdown,10-20,launch_300,1,0.9262582686223756,3225,0.10013662050549588,41,0.012713178294573644,0.012761597217909705,0.9962058884550822,0.7354369727679684,1.3478319513955632,,0,False,False,holdout,False
share_count_change_8q,LOW,0,drawdown,20-30,win_50,1,0.910728582866293,228,0.10021978021978022,38,0.16666666666666666,0.1468131868131868,1.1352295409181636,0.8439367894665096,1.5017622882413495,,0,False,False,holdout,False
share_count_change_8q,LOW,0,drawdown,20-30,win_100,1,0.910728582866293,228,0.10021978021978022,5,0.021929824561403508,0.03032967032967033,0.7230485634375794,0.31001418867829345,1.6584298660570844,,0,False,False,holdout,False
share_count_change_8q,LOW,0,drawdown,20-30,launch_300,1,0.910728582866293,228,0.10021978021978022,3,0.013157894736842105,0.013186813186813187,0.9978070175438596,0.3400957370799622,2.878960230876692,,0,False,False,holdout,False
share_count_change_8q,LOW,0,mst,0-12,win_50,1,0.9440720639328254,14234,0.10015902725980551,2788,0.1958690459463257,0.17065173030102593,1.1477706414158062,1.110048610411953,1.1864543554664972,0.3575757575757576,10,True,False,holdout,False
share_count_change_8q,LOW,0,mst,0-12,win_100,1,0.9440720639328254,14234,0.10015902725980551,917,0.0644232120275397,0.05898785482077769,1.0921436662390285,1.025743434193181,1.1625284930236397,0.6727272727272727,10,True,False,holdout,False
share_count_change_8q,LOW,0,mst,0-12,launch_300,1,0.9368578648436695,11845,0.1001538877802956,138,0.011650485436893204,0.011600771129975986,1.0042854312321323,0.8508227618021057,1.1850437982328608,0.9428571428571428,6,True,False,holdout,False
share_count_change_8q,LOW,0,mst,13-24,win_50,1,0.9834215658957927,1414,0.10015582943759739,252,0.1782178217821782,0.17049157104405724,1.0453174939429961,0.933480943612785,1.1673812640246095,0.7090909090909091,10,True,False,holdout,False
share_count_change_8q,LOW,0,mst,13-24,win_100,1,0.9834215658957927,1414,0.10015582943759739,60,0.042432814710042434,0.04681966284176229,0.9063032951231151,0.7071231984334594,1.1584406025265777,,3,False,False,holdout,False
share_count_change_8q,LOW,0,mst,13-24,launch_300,1,0.9834215658957927,1414,0.10015582943759739,19,0.013437057991513438,0.021532795013457996,0.6240275813295616,0.4002731230236453,0.9702259345446563,,0,False,False,holdout,False
share_count_change_8q,LOW,3,all,ALL,win_50,1,0.9349441139190607,15440,0.10015438305159508,2977,0.19281088082901554,0.1705673252811977,1.1304092416947211,1.0943767160779982,1.1673377112576746,0.3575757575757576,10,True,False,holdout,False
share_count_change_8q,LOW,3,all,ALL,win_100,1,0.9349441139190607,15440,0.10015438305159508,964,0.06243523316062176,0.05756931020614678,1.0845228636065094,1.0201045801233177,1.152722281963578,0.6363636363636364,10,True,False,holdout,False
share_count_change_8q,LOW,3,all,ALL,launch_300,1,0.9277570326114015,13064,0.10015486284671644,149,0.01140538885486834,0.012611355586562198,0.9043745358366666,0.7709542628672917,1.0605724752697527,0.8095238095238095,8,True,False,holdout,False
share_count_change_8q,LOW,3,drawdown,0-10,win_50,1,0.943285196010061,12056,0.10014703072692988,2415,0.20031519575315196,0.1744349285198076,1.1483663131745176,1.1079593121071856,1.1898678144706456,0.3212121212121212,10,True,False,holdout,False
share_count_change_8q,LOW,3,drawdown,0-10,win_100,1,0.943285196010061,12056,0.10014703072692988,789,0.06544459190444592,0.05973434787303855,1.0955939795901701,1.0239837419227302,1.1718387464104252,0.6363636363636364,10,True,False,holdout,False
share_count_change_8q,LOW,3,drawdown,0-10,launch_300,1,0.9354670124943142,9680,0.10014587363825407,106,0.010950413223140497,0.01267341892632864,0.8640457075392142,0.7150869450121377,1.0436197066054447,0.8857142857142857,6,True,False,holdout,False
share_count_change_8q,LOW,3,drawdown,10-20,win_50,1,0.9072763876905379,3160,0.10017117859633551,532,0.16835443037974684,0.15745260888860713,1.0692387478879593,0.988948708275907,1.1546436717591653,0.5757575757575758,10,True,False,holdout,False
share_count_change_8q,LOW,3,drawdown,10-20,win_100,1,0.9072763876905379,3160,0.10017117859633551,171,0.05411392405063291,0.05119508020034236,1.0570141474311243,0.9132385417429518,1.2219395964489712,0.6848484848484848,10,True,False,holdout,False
share_count_change_8q,LOW,3,drawdown,10-20,launch_300,1,0.9072763876905379,3160,0.10017117859633551,40,0.012658227848101266,0.012426298104355544,1.018664427796435,0.7491999741944732,1.383365362882649,,0,False,False,holdout,False
share_count_change_8q,LOW,3,drawdown,20-30,win_50,1,0.8939151321056845,224,0.10031347962382445,30,0.13392857142857142,0.14733542319749215,0.9090045592705167,0.6478366997195958,1.2539546826430947,,0,False,False,holdout,False
share_count_change_8q,LOW,3,drawdown,20-30,win_100,1,0.8939151321056845,224,0.10031347962382445,4,0.017857142857142856,0.03090013434841021,0.5778985507246377,0.22542475326446476,1.456521411124209,,0,False,False,holdout,False
share_count_change_8q,LOW,3,drawdown,20-30,launch_300,1,0.8939151321056845,224,0.10031347962382445,3,0.013392857142857142,0.012539184952978056,1.0680803571428572,0.3640623572959461,3.080685361740831,,0,False,False,holdout,False
share_count_change_8q,LOW,3,mst,0-12,win_50,1,0.9311048075837192,14038,0.10015553431029808,2717,0.1935460891864938,0.17063826144033334,1.134247897000349,1.096441101328784,1.1730373245962191,0.3696969696969697,10,True,False,holdout,False
share_count_change_8q,LOW,3,mst,0-12,win_100,1,0.9311048075837192,14038,0.10015553431029808,903,0.0643254024789856,0.058696365634052027,1.0959009435103415,1.0287698168638584,1.1670932586457594,0.6606060606060606,10,True,False,holdout,False
share_count_change_8q,LOW,3,mst,0-12,launch_300,1,0.9223615522936652,11662,0.10015630636046652,133,0.011404561824729893,0.0115426235421426,0.9880389655862345,0.834466914534153,1.1694885915064814,0.8857142857142857,6,True,False,holdout,False
share_count_change_8q,LOW,3,mst,13-24,win_50,1,0.9752020061298412,1402,0.10014285714285714,260,0.18544935805991442,0.16985714285714285,1.0917960524973935,0.9771391599663175,1.2165733198874988,0.41818181818181815,10,True,False,holdout,False
share_count_change_8q,LOW,3,mst,13-24,win_100,1,0.9752020061298412,1402,0.10014285714285714,61,0.043509272467902996,0.046285714285714284,0.9400151459114845,0.7350031651772221,1.1989253969400202,,2,False,False,holdout,False
share_count_change_8q,LOW,3,mst,13-24,launch_300,1,0.9752020061298412,1402,0.10014285714285714,16,0.011412268188302425,0.0215,0.5308031715489501,0.32729168496203814,0.8585067481390913,,0,False,False,holdout,False
share_count_change_8q,LOW,6,all,ALL,win_50,1,0.9224569255681094,15233,0.10014924097486572,2927,0.19214862469638286,0.1705423298685759,1.1266916831994573,1.0904619808127847,1.1638315925253842,0.3333333333333333,10,True,False,holdout,False
share_count_change_8q,LOW,6,all,ALL,win_100,1,0.9224569255681094,15233,0.10014924097486572,939,0.061642486706492486,0.05736901967745541,1.0744908498186598,1.0098241759827404,1.1430103750781653,0.6606060606060606,10,True,False,holdout,False
share_count_change_8q,LOW,6,all,ALL,launch_300,1,0.9140083217753121,12869,0.10014396326991168,143,0.011111974512394126,0.012536477179876269,0.8863713747456282,0.7530950600039615,1.0429224729717497,0.8333333333333334,8,True,False,holdout,False
share_count_change_8q,LOW,6,drawdown,0-10,win_50,1,0.9310379953142508,11900,0.10015148964820737,2396,0.20134453781512604,0.17458340346742973,1.1532856721554798,1.1125719361768658,1.1951035034230872,0.3333333333333333,10,True,False,holdout,False
share_count_change_8q,LOW,6,drawdown,0-10,win_100,1,0.9310379953142508,11900,0.10015148964820737,778,0.0653781512605042,0.05962800875273523,1.0964335826073548,1.0242773976968114,1.1732941248110798,0.6363636363636364,10,True,False,holdout,False
share_count_change_8q,LOW,6,drawdown,0-10,launch_300,1,0.9215597084982627,9536,0.10014492449223919,102,0.010696308724832215,0.012654638633929134,0.8452480575900192,0.6969556250698833,1.0246801432972394,0.9428571428571428,6,True,False,holdout,False
share_count_change_8q,LOW,6,drawdown,10-20,win_50,1,0.8936439459303998,3112,0.10015447991761071,501,0.16098971722365038,0.15679711637487126,1.026739017564299,0.947060475791839,1.1117487674068898,0.6121212121212121,10,True,False,holdout,False
share_count_change_8q,LOW,6,drawdown,10-20,win_100,1,0.8936439459303998,3112,0.10015447991761071,156,0.05012853470437018,0.05059217301750772,0.9908357699326911,0.8499584238745094,1.153638941156838,0.793939393939394,10,True,False,holdout,False
share_count_change_8q,LOW,6,drawdown,10-20,launch_300,1,0.8936439459303998,3112,0.10015447991761071,38,0.012210796915167094,0.01216529351184346,1.0037404279049522,0.7323560542929003,1.373993865935451,,0,False,False,holdout,False
share_count_change_8q,LOW,6,drawdown,20-30,win_50,1,0.8851080864691754,221,0.09995477159656264,30,0.13574660633484162,0.14654002713704206,0.9263448969331322,0.6603565729478168,1.2772702622922185,,0,False,False,holdout,False
share_count_change_8q,LOW,6,drawdown,20-30,win_100,1,0.8851080864691754,221,0.09995477159656264,5,0.02262443438914027,0.031207598371777476,0.7249655715128861,0.31087364080058494,1.661754045251244,,0,False,False,holdout,False
share_count_change_8q,LOW,6,drawdown,20-30,launch_300,1,0.8851080864691754,221,0.09995477159656264,3,0.013574660633484163,0.012663952962460425,1.0719133807369101,0.3653800763532418,3.0909387663310643,,0,False,False,holdout,False
share_count_change_8q,LOW,6,mst,0-12,win_50,1,0.918815143523347,13852,0.10015038463763086,2670,0.19275194917701416,0.17065764358840882,1.1294656666061338,1.091475042008139,1.1684545810894644,0.3212121212121212,10,True,False,holdout,False
share_count_change_8q,LOW,6,mst,0-12,win_100,1,0.918815143523347,13852,0.10015038463763086,883,0.06374530753681779,0.05851986812424085,1.0892934242688832,1.0218191709758435,1.160901292821183,0.6484848484848484,10,True,False,holdout,False
share_count_change_8q,LOW,6,mst,0-12,launch_300,1,0.9087049168640436,11488,0.10014470770786478,132,0.01149025069637883,0.011472008647593145,1.0015901355504568,0.8453777900344126,1.1862713575697308,0.8285714285714286,6,True,False,holdout,False
share_count_change_8q,LOW,6,mst,13-24,win_50,1,0.9606436333240457,1381,0.10013777101007904,257,0.18609703113685735,0.16938583133927923,1.098657601202226,0.9826774649983712,1.2249189531122078,0.3575757575757576,10,True,False,holdout,False
share_count_change_8q,LOW,6,mst,13-24,win_100,1,0.9606436333240457,1381,0.10013777101007904,56,0.04055032585083273,0.045826988615763904,0.884856873115244,0.6842766833197407,1.1410585704731822,,2,False,False,holdout,False
share_count_change_8q,LOW,6,mst,13-24,launch_300,1,0.9606436333240457,1381,0.10013777101007904,11,0.007965242577842143,0.02139076209121891,0.3723683403085457,0.20819461304180087,0.6641552833391643,,0,False,False,holdout,False
share_count_change_8q,LOW,12,all,ALL,win_50,1,0.8979555943695455,14829,0.10015331311671383,2787,0.18794254501314991,0.17017080567055914,1.1044347135371495,1.0679614867002363,1.1418577823035108,0.5272727272727272,10,True,False,holdout,False
share_count_change_8q,LOW,12,all,ALL,win_100,1,0.8979555943695455,14829,0.10015331311671383,877,0.059140872614471644,0.05709056280096986,1.0359132878169306,0.9713898349878881,1.1044365320447398,0.7090909090909091,10,True,False,holdout,False
share_count_change_8q,LOW,12,all,ALL,launch_300,1,0.8867456168427043,12488,0.10016683778234087,134,0.010730301089045484,0.012216054928131418,0.878376951656913,0.742281830597611,1.039105058954448,0.8571428571428571,7,True,False,holdout,False
share_count_change_8q,LOW,12,drawdown,0-10,win_50,1,0.905854052232783,11579,0.10015916128920645,2297,0.19837637101649538,0.17430756189125132,1.1380824151522488,1.0969889713901104,1.1803236430168167,0.28484848484848485,10,True,False,holdout,False
share_count_change_8q,LOW,12,drawdown,0-10,win_100,1,0.905854052232783,11579,0.10015916128920645,730,0.06304516797650919,0.0593567807899244,1.0621392726744858,0.9899722586057605,1.1391891805567007,0.7090909090909091,10,True,False,holdout,False
share_count_change_8q,LOW,12,drawdown,0-10,launch_300,1,0.8924579248405548,9238,0.10017892967521552,108,0.011690842173630657,0.012286504364799652,0.9515189859146964,0.7889103155487293,1.1471672121263752,0.8285714285714286,6,True,False,holdout,False
share_count_change_8q,LOW,12,drawdown,10-20,win_50,1,0.8715559390278976,3034,0.10011879619852165,466,0.15359261700725116,0.15605200633579724,0.9842399377855232,0.9048370284945377,1.0692569305100903,0.806060606060606,10,True,False,holdout,False
share_count_change_8q,LOW,12,drawdown,10-20,win_100,1,0.8715559390278976,3034,0.10011879619852165,143,0.04713249835201055,0.05035638859556494,0.9359785255958897,0.7972656387587829,1.0974359787175412,0.8333333333333334,9,True,False,holdout,False
share_count_change_8q,LOW,12,drawdown,10-20,launch_300,1,0.8715559390278976,3034,0.10011879619852165,25,0.008239947264337508,0.011978616684266103,0.687888049307118,0.4664621368614343,1.0131403289582432,,0,False,False,holdout,False
share_count_change_8q,LOW,12,drawdown,20-30,win_50,1,0.8618895116092874,216,0.10032512772875057,24,0.1111111111111111,0.14677194612169067,0.7570323488045007,0.5165262214088547,1.0901359352135331,,0,False,False,holdout,False
share_count_change_8q,LOW,12,drawdown,20-30,win_100,1,0.8618895116092874,216,0.10032512772875057,4,0.018518518518518517,0.030190431955411056,0.6133903133903134,0.23929662810097643,1.5448325138840349,,0,False,False,holdout,False
share_count_change_8q,LOW,12,drawdown,20-30,launch_300,1,0.8618895116092874,216,0.10032512772875057,1,0.004629629629629629,0.012540640966093822,0.3691700960219479,0.0652049058583616,2.0536049881963945,,0,False,False,holdout,False
share_count_change_8q,LOW,12,mst,0-12,win_50,1,0.8959696544943634,13507,0.10014606333365463,2545,0.18842081883467832,0.1704937237252823,1.1051481234481222,1.0669894106325282,1.1443460474720455,0.45454545454545453,10,True,False,holdout,False
share_count_change_8q,LOW,12,mst,0-12,win_100,1,0.8959696544943634,13507,0.10014606333365463,826,0.06115347597542015,0.058440162226687326,1.046428922257402,0.9793951880431694,1.117732825208796,0.7090909090909091,10,True,False,holdout,False
share_count_change_8q,LOW,12,mst,0-12,launch_300,1,0.883102686174637,11166,0.10015966703144902,109,0.009761776822496866,0.01119463231732477,0.872005131190381,0.7234980545528601,1.0506337020052239,0.8571428571428571,7,True,False,holdout,False
share_count_change_8q,LOW,12,mst,13-24,win_50,1,0.9187796043466147,1322,0.10022744503411675,242,0.18305597579425115,0.166868840030326,1.0970051434466936,0.9776442663328417,1.2273723348512013,0.5515151515151515,10,True,False,holdout,False
share_count_change_8q,LOW,12,mst,13-24,win_100,1,0.9187796043466147,1322,0.10022744503411675,51,0.038577912254160365,0.043290371493555725,0.8911430168693086,0.6805798507737203,1.1634710707168952,,2,False,False,holdout,False
