system,ticker,signal_date,entry_date,entry_price,shares,exit_date,exit_price,exit_reason,pnl,ret,holding_days,bars_held,partial,rank,notional_in,notional_out
S-B_minervini,TEAM,2020-05-15,2020-05-18,187.95776999999998,63,2020-05-26,174.6259253739,stop_7pct,-862.7489842528539,-0.0727862837162836,8,5,False,0.9032685512367491,11841.339509999998,11001.4332985557
S-B_minervini,STMP,2020-05-08,2020-05-11,198.21802,45,2020-05-27,184.1584158414,stop_7pct,-649.8891267498657,-0.07278628371628404,16,11,False,0.9969040247678018,8919.8109,8287.128712863
S-B_minervini,NVDA,2020-05-15,2020-05-18,8.716641304799998,1451,2020-05-27,8.098369937050533,stop_7pct,-921.5103359163986,-0.07278628371628382,9,6,False,0.9743816254416962,12647.846533264797,11750.734778660324
S-B_minervini,RGEN,2020-05-15,2020-05-18,141.96182,83,2020-05-27,131.8924681074,stop_7pct,-858.486112998713,-0.0727862837162836,9,6,False,0.9690812720848057,11782.831059999999,10947.0748529142
S-B_minervini,GEN,2020-05-29,2020-06-01,19.59378194610778,460,2020-06-02,18.203994992670353,stop_7pct,-656.688975973053,-0.0727862837162837,1,1,False,0.9642699602999559,9013.139695209578,8373.837696628363
S-B_minervini,SPWH,2020-05-29,2020-06-01,12.220474999999999,738,2020-06-02,11.336629145625,stop_7pct,-669.6633833882206,-0.0741784965034964,1,1,False,0.9850022055580062,9018.71055,8366.43230947125
S-B_minervini,DOCU,2020-05-29,2020-06-01,142.49235,63,2020-06-05,132.3853676145,stop_7pct,-654.057186496213,-0.0727862837162837,4,4,False,0.9788266431407145,8977.018049999999,8340.2781597135
S-B_minervini,ACMR,2020-05-08,2020-05-11,15.649024999999998,291,2020-06-09,18.7061175,close_below_sma20_volume,879.6165710325013,0.19296522562013574,29,20,True,0.9823087129588678,4553.866274999999,5443.4801925
S-B_minervini,SPTN,2020-05-29,2020-06-01,17.581435845021034,512,2020-06-10,16.309858497529888,stop_7pct,-668.3999446188518,-0.0741784965034964,9,7,False,0.948831054256727,9001.69515265077,8350.647550735303
S-B_minervini,LSCC,2020-06-05,2020-06-08,28.59857,264,2020-06-11,26.5700734299,stop_7pct,-550.0876163718931,-0.0727862837162837,3,3,False,0.9531453362255965,7550.02248,7014.4993854936
S-B_minervini,MTSI,2020-06-05,2020-06-08,34.034,258,2020-06-11,31.61996838,stop_7pct,-639.7588818020395,-0.0727862837162837,3,3,False,0.9648590021691974,8780.771999999999,8157.95184204
S-B_minervini,REGI,2020-06-05,2020-06-08,32.160199999999996,273,2020-06-11,28.937475000000003,stop_7pct,-896.4835902750001,-0.10200627274914753,3,3,False,0.9657266811279827,8779.7346,7899.9306750000005
S-B_minervini,LGTY,2020-05-29,2020-06-01,17.04453178049395,518,2020-06-12,15.811786019469729,stop_7pct,-655.5818768309291,-0.0741784965034964,11,9,False,0.9113365681517424,8829.067462295867,8190.50515808532
S-B_minervini,TYL,2020-05-15,2020-05-18,356.48612999999995,33,2020-06-19,331.2005687991,stop_7pct,-857.1171806900675,-0.07278628371628348,32,23,False,0.9355123674911661,11764.042289999998,10929.6187703703
S-B_minervini,SNPS,2020-05-22,2020-05-26,172.25208,26,2020-06-23,196.17100382879997,half_at_2R,612.3130193692496,0.13658455544455506,28,20,True,0.88668430335097,4478.55408,5100.446099548799
S-B_minervini,ODTC,2020-06-19,2020-06-22,41.533575,177,2020-06-24,38.529659188125,stop_7pct,-545.8642911531715,-0.07417849650349628,2,2,False,0.9035049762007789,7351.4427749999995,6819.749676298125
S-B_minervini,IMMU,2020-06-19,2020-06-22,36.32628999999999,217,2020-06-29,33.749666250299995,stop_7pct,-574.3338361912147,-0.0727862837162837,7,5,False,0.9792297706620511,7882.804929999998,7323.677576315099
