system,date,equity,cash,positions
S-A_canslim,2010-03-23,97439.06529510436,97439.06529510436,0
S-A_canslim,2010-03-24,97439.06529510436,97439.06529510436,0
S-A_canslim,2010-03-25,97439.06529510436,97439.06529510436,0
S-A_canslim,2010-03-26,97439.06529510436,97439.06529510436,0
S-A_canslim,2010-03-29,97439.06529510436,97439.06529510436,0
S-A_canslim,2010-03-30,97439.06529510436,97439.06529510436,0
S-A_canslim,2010-03-31,97439.06529510436,97439.06529510436,0
S-A_canslim,2010-04-01,97439.06529510436,97439.06529510436,0
S-A_canslim,2010-04-05,97439.06529510436,97439.06529510436,0
S-A_canslim,2010-04-06,97439.06529510436,97439.06529510436,0
S-A_canslim,2010-04-07,97439.06529510436,97439.06529510436,0
S-A_canslim,2010-04-08,97439.06529510436,97439.06529510436,0
S-A_canslim,2010-04-09,97439.06529510436,97439.06529510436,0
S-A_canslim,2010-04-12,97439.06529510436,97439.06529510436,0
S-A_canslim,2010-04-13,97439.06529510436,97439.06529510436,0
S-A_canslim,2010-04-14,97439.06529510436,97439.06529510436,0
S-A_canslim,2010-04-15,97439.06529510436,97439.06529510436,0
S-A_canslim,2010-04-16,97439.06529510436,97439.06529510436,0
S-A_canslim,2010-04-19,97439.06529510436,97439.06529510436,0
S-A_canslim,2010-04-20,97439.06529510436,97439.06529510436,0
S-A_canslim,2010-04-21,97439.06529510436,97439.06529510436,0
S-A_canslim,2010-04-22,97439.06529510436,97439.06529510436,0
S-A_canslim,2010-04-23,97439.06529510436,97439.06529510436,0
S-A_canslim,2010-04-26,97439.06529510436,97439.06529510436,0
S-A_canslim,2010-04-27,97439.06529510436,97439.06529510436,0
S-A_canslim,2010-04-28,97439.06529510436,97439.06529510436,0
S-A_canslim,2010-04-29,97439.06529510436,97439.06529510436,0
S-A_canslim,2010-04-30,97439.06529510436,97439.06529510436,0
S-A_canslim,2010-05-03,97439.06529510436,97439.06529510436,0
S-A_canslim,2010-05-04,97439.06529510436,97439.06529510436,0
S-A_canslim,2010-05-05,97439.06529510436,97439.06529510436,0
S-A_canslim,2010-05-06,97439.06529510436,97439.06529510436,0
S-A_canslim,2010-05-07,97439.06529510436,97439.06529510436,0
S-A_canslim,2010-05-10,97439.06529510436,97439.06529510436,0
S-A_canslim,2010-05-11,97439.06529510436,97439.06529510436,0
S-A_canslim,2010-05-12,97439.06529510436,97439.06529510436,0
S-A_canslim,2010-05-13,97439.06529510436,97439.06529510436,0
S-A_canslim,2010-05-14,97439.06529510436,97439.06529510436,0
S-A_canslim,2010-05-17,97439.06529510436,97439.06529510436,0
S-A_canslim,2010-05-18,97439.06529510436,97439.06529510436,0
S-A_canslim,2010-05-19,97439.06529510436,97439.06529510436,0
S-A_canslim,2010-05-20,97439.06529510436,97439.06529510436,0
S-A_canslim,2010-05-21,97439.06529510436,97439.06529510436,0
S-A_canslim,2010-05-24,97439.06529510436,97439.06529510436,0
S-A_canslim,2010-05-25,97439.06529510436,97439.06529510436,0
S-A_canslim,2010-05-26,97439.06529510436,97439.06529510436,0
S-A_canslim,2010-05-27,97439.06529510436,97439.06529510436,0
S-A_canslim,2010-05-28,97439.06529510436,97439.06529510436,0
S-A_canslim,2010-06-01,97439.06529510436,97439.06529510436,0
S-A_canslim,2010-06-02,97439.06529510436,97439.06529510436,0
S-A_canslim,2010-06-03,97439.06529510436,97439.06529510436,0
S-A_canslim,2010-06-04,97439.06529510436,97439.06529510436,0
S-A_canslim,2010-06-07,97439.06529510436,97439.06529510436,0
S-A_canslim,2010-06-08,97439.06529510436,97439.06529510436,0
S-A_canslim,2010-06-09,97439.06529510436,97439.06529510436,0
S-A_canslim,2010-06-10,97439.06529510436,97439.06529510436,0
S-A_canslim,2010-06-11,97439.06529510436,97439.06529510436,0
S-A_canslim,2010-06-14,97439.06529510436,97439.06529510436,0
S-A_canslim,2010-06-15,97439.06529510436,97439.06529510436,0
S-A_canslim,2010-06-16,97439.06529510436,97439.06529510436,0
S-A_canslim,2010-06-17,97439.06529510436,97439.06529510436,0
S-A_canslim,2010-06-18,97439.06529510436,97439.06529510436,0
S-A_canslim,2010-06-21,97439.06529510436,97439.06529510436,0
S-A_canslim,2010-06-22,97439.06529510436,97439.06529510436,0
S-A_canslim,2010-06-23,97439.06529510436,97439.06529510436,0
S-A_canslim,2010-06-24,97439.06529510436,97439.06529510436,0
S-A_canslim,2010-06-25,97439.06529510436,97439.06529510436,0
S-A_canslim,2010-06-28,97439.06529510436,97439.06529510436,0
S-A_canslim,2010-06-29,97439.06529510436,97439.06529510436,0
S-A_canslim,2010-06-30,97439.06529510436,97439.06529510436,0
S-A_canslim,2010-07-01,97439.06529510436,97439.06529510436,0
S-A_canslim,2010-07-02,97439.06529510436,97439.06529510436,0
S-A_canslim,2010-07-06,97439.06529510436,97439.06529510436,0
S-A_canslim,2010-07-07,97439.06529510436,97439.06529510436,0
S-A_canslim,2010-07-08,97439.06529510436,97439.06529510436,0
S-A_canslim,2010-07-09,97439.06529510436,97439.06529510436,0
S-A_canslim,2010-07-12,97439.06529510436,97439.06529510436,0
S-A_canslim,2010-07-13,97439.06529510436,97439.06529510436,0
S-A_canslim,2010-07-14,97439.06529510436,97439.06529510436,0
S-A_canslim,2010-07-15,97439.06529510436,97439.06529510436,0
S-A_canslim,2010-07-16,97439.06529510436,97439.06529510436,0
S-A_canslim,2010-07-19,97439.06529510436,97439.06529510436,0
S-A_canslim,2010-07-20,97439.06529510436,97439.06529510436,0
S-A_canslim,2010-07-21,97439.06529510436,97439.06529510436,0
S-A_canslim,2010-07-22,97439.06529510436,97439.06529510436,0
S-A_canslim,2010-07-23,97439.06529510436,97439.06529510436,0
S-A_canslim,2010-07-26,97439.06529510436,97439.06529510436,0
S-A_canslim,2010-07-27,97439.06529510436,97439.06529510436,0
S-A_canslim,2010-07-28,97439.06529510436,97439.06529510436,0
S-A_canslim,2010-07-29,97439.06529510436,97439.06529510436,0
S-A_canslim,2010-07-30,97439.06529510436,97439.06529510436,0
S-A_canslim,2010-08-02,97439.06529510436,97439.06529510436,0
S-A_canslim,2010-08-03,97439.06529510436,97439.06529510436,0
S-A_canslim,2010-08-04,97439.06529510436,97439.06529510436,0
S-A_canslim,2010-08-05,97439.06529510436,97439.06529510436,0
S-A_canslim,2010-08-06,97439.06529510436,97439.06529510436,0
S-A_canslim,2010-08-09,97439.06529510436,97439.06529510436,0
S-A_canslim,2010-08-10,97439.06529510436,97439.06529510436,0
S-A_canslim,2010-08-11,97439.06529510436,97439.06529510436,0
S-A_canslim,2010-08-12,97439.06529510436,97439.06529510436,0
S-A_canslim,2010-08-13,97439.06529510436,97439.06529510436,0
S-A_canslim,2010-08-16,97439.06529510436,97439.06529510436,0
S-A_canslim,2010-08-17,97439.06529510436,97439.06529510436,0
S-A_canslim,2010-08-18,97439.06529510436,97439.06529510436,0
S-A_canslim,2010-08-19,97439.06529510436,97439.06529510436,0
S-A_canslim,2010-08-20,97439.06529510436,97439.06529510436,0
S-A_canslim,2010-08-23,97439.06529510436,97439.06529510436,0
S-A_canslim,2010-08-24,97439.06529510436,97439.06529510436,0
S-A_canslim,2010-08-25,97439.06529510436,97439.06529510436,0
S-A_canslim,2010-08-26,97439.06529510436,97439.06529510436,0
S-A_canslim,2010-08-27,97439.06529510436,97439.06529510436,0
S-A_canslim,2010-08-30,97439.06529510436,97439.06529510436,0
S-A_canslim,2010-08-31,97439.06529510436,97439.06529510436,0
S-A_canslim,2010-09-01,97439.06529510436,97439.06529510436,0
S-A_canslim,2010-09-02,97439.06529510436,97439.06529510436,0
S-A_canslim,2010-09-03,97439.06529510436,97439.06529510436,0
S-A_canslim,2010-09-07,97439.06529510436,97439.06529510436,0
S-A_canslim,2010-09-08,97439.06529510436,97439.06529510436,0
S-A_canslim,2010-09-09,97439.06529510436,97439.06529510436,0
S-A_canslim,2010-09-10,97439.06529510436,97439.06529510436,0
S-A_canslim,2010-09-13,97439.06529510436,97439.06529510436,0
S-A_canslim,2010-09-14,97439.06529510436,97439.06529510436,0
S-A_canslim,2010-09-15,97439.06529510436,97439.06529510436,0
S-A_canslim,2010-09-16,97439.06529510436,97439.06529510436,0
S-A_canslim,2010-09-17,97439.06529510436,97439.06529510436,0
S-A_canslim,2010-09-20,97439.06529510436,97439.06529510436,0
S-A_canslim,2010-09-21,97439.06529510436,97439.06529510436,0
S-A_canslim,2010-09-22,97439.06529510436,97439.06529510436,0
S-A_canslim,2010-09-23,97439.06529510436,97439.06529510436,0
S-A_canslim,2010-09-24,97439.06529510436,97439.06529510436,0
S-A_canslim,2010-09-27,97439.06529510436,97439.06529510436,0
S-A_canslim,2010-09-28,97439.06529510436,97439.06529510436,0
S-A_canslim,2010-09-29,97439.06529510436,97439.06529510436,0
S-A_canslim,2010-09-30,97439.06529510436,97439.06529510436,0
S-A_canslim,2010-10-01,97439.06529510436,97439.06529510436,0
S-A_canslim,2010-10-04,97439.06529510436,97439.06529510436,0
S-A_canslim,2010-10-05,97439.06529510436,97439.06529510436,0
S-A_canslim,2010-10-06,97439.06529510436,97439.06529510436,0
S-A_canslim,2010-10-07,97439.06529510436,97439.06529510436,0
S-A_canslim,2010-10-08,97439.06529510436,97439.06529510436,0
S-A_canslim,2010-10-11,97439.06529510436,97439.06529510436,0
S-A_canslim,2010-10-12,97439.06529510436,97439.06529510436,0
S-A_canslim,2010-10-13,97439.06529510436,97439.06529510436,0
S-A_canslim,2010-10-14,97439.06529510436,97439.06529510436,0
S-A_canslim,2010-10-15,97439.06529510436,97439.06529510436,0
S-A_canslim,2010-10-18,97439.06529510436,97439.06529510436,0
S-A_canslim,2010-10-19,97439.06529510436,97439.06529510436,0
S-A_canslim,2010-10-20,97439.06529510436,97439.06529510436,0
S-A_canslim,2010-10-21,97439.06529510436,97439.06529510436,0
S-A_canslim,2010-10-22,97439.06529510436,97439.06529510436,0
S-A_canslim,2010-10-25,97356.21813438437,87698.89413438436,1
S-A_canslim,2010-10-26,97694.33013438436,87698.89413438436,1
S-A_canslim,2010-10-27,97668.50213438435,87698.89413438436,1
S-A_canslim,2010-10-28,97579.27813438437,87698.89413438436,1
S-A_canslim,2010-10-29,97569.88613438436,87698.89413438436,1
S-A_canslim,2010-11-01,97275.31540388436,77948.92340388437,2
S-A_canslim,2010-11-02,97493.79940388438,77948.92340388437,2
S-A_canslim,2010-11-03,97781.14540388438,77948.92340388437,2
S-A_canslim,2010-11-04,98199.34940388438,77948.92340388437,2
S-A_canslim,2010-11-05,99181.69740388438,77948.92340388437,2
S-A_canslim,2010-11-08,99287.74605188437,68093.72605188437,3
S-A_canslim,2010-11-09,99068.93205188436,68093.72605188437,3
S-A_canslim,2010-11-10,99385.15005188437,68093.72605188437,3
S-A_canslim,2010-11-11,99476.58605188437,68093.72605188437,3
S-A_canslim,2010-11-12,98943.96005188437,68093.72605188437,3
S-A_canslim,2010-11-15,98781.65605188438,68093.72605188437,3
S-A_canslim,2010-11-16,98268.23205188436,68093.72605188437,3
S-A_canslim,2010-11-17,98874.02405188436,68093.72605188437,3
S-A_canslim,2010-11-18,99241.65605188438,68093.72605188437,3
S-A_canslim,2010-11-19,99984.11605188437,68093.72605188437,3
S-A_canslim,2010-11-22,100778.77005188436,68093.72605188437,3
S-A_canslim,2010-11-23,100937.44605188437,68093.72605188437,3
S-A_canslim,2010-11-24,101444.77226118524,91449.97226118523,1
S-A_canslim,2010-11-26,101341.57226118524,91449.97226118523,1
S-A_canslim,2010-11-29,101333.17226118523,91449.97226118523,1
S-A_canslim,2010-11-30,101251.57226118524,91449.97226118523,1
S-A_canslim,2010-12-01,101324.77226118524,91449.97226118523,1
S-A_canslim,2010-12-02,101448.37226118523,91449.97226118523,1
S-A_canslim,2010-12-03,101571.97226118523,91449.97226118523,1
S-A_canslim,2010-12-06,101630.77226118524,91449.97226118523,1
S-A_canslim,2010-12-07,101658.37226118523,91449.97226118523,1
S-A_canslim,2010-12-08,101613.97226118523,91449.97226118523,1
S-A_canslim,2010-12-09,101541.97226118523,91449.97226118523,1
S-A_canslim,2010-12-10,101588.77226118524,91449.97226118523,1
S-A_canslim,2010-12-13,101592.37226118523,91449.97226118523,1
S-A_canslim,2010-12-14,101619.97226118523,91449.97226118523,1
S-A_canslim,2010-12-15,102846.37226118523,91449.97226118523,1
S-A_canslim,2010-12-16,102887.17226118523,91449.97226118523,1
S-A_canslim,2010-12-17,102977.17226118523,91449.97226118523,1
S-A_canslim,2010-12-20,103176.37226118523,91449.97226118523,1
S-A_canslim,2010-12-21,103229.82761418524,103229.82761418524,0
S-A_canslim,2010-12-22,103229.82761418524,103229.82761418524,0
S-A_canslim,2010-12-23,103229.82761418524,103229.82761418524,0
S-A_canslim,2010-12-27,103229.82761418524,103229.82761418524,0
S-A_canslim,2010-12-28,103229.82761418524,103229.82761418524,0
S-A_canslim,2010-12-29,103229.82761418524,103229.82761418524,0
S-A_canslim,2010-12-30,103229.82761418524,103229.82761418524,0
S-A_canslim,2010-12-31,103229.82761418524,103229.82761418524,0
S-A_canslim,2011-01-03,103229.82761418524,103229.82761418524,0
S-A_canslim,2011-01-04,103229.82761418524,103229.82761418524,0
S-A_canslim,2011-01-05,103229.82761418524,103229.82761418524,0
S-A_canslim,2011-01-06,103229.82761418524,103229.82761418524,0
S-A_canslim,2011-01-07,103229.82761418524,103229.82761418524,0
S-A_canslim,2011-01-10,103229.82761418524,103229.82761418524,0
S-A_canslim,2011-01-11,103229.82761418524,103229.82761418524,0
S-A_canslim,2011-01-12,103229.82761418524,103229.82761418524,0
S-A_canslim,2011-01-13,103229.82761418524,103229.82761418524,0
S-A_canslim,2011-01-14,103229.82761418524,103229.82761418524,0
S-A_canslim,2011-01-18,103229.82761418524,103229.82761418524,0
S-A_canslim,2011-01-19,103229.82761418524,103229.82761418524,0
S-A_canslim,2011-01-20,103229.82761418524,103229.82761418524,0
S-A_canslim,2011-01-21,103229.82761418524,103229.82761418524,0
S-A_canslim,2011-01-24,103229.82761418524,103229.82761418524,0
S-A_canslim,2011-01-25,103229.82761418524,103229.82761418524,0
S-A_canslim,2011-01-26,103229.82761418524,103229.82761418524,0
S-A_canslim,2011-01-27,103229.82761418524,103229.82761418524,0
S-A_canslim,2011-01-28,103229.82761418524,103229.82761418524,0
S-A_canslim,2011-01-31,103229.82761418524,103229.82761418524,0
S-A_canslim,2011-02-01,103229.82761418524,103229.82761418524,0
S-A_canslim,2011-02-02,103229.82761418524,103229.82761418524,0
S-A_canslim,2011-02-03,103229.82761418524,103229.82761418524,0
S-A_canslim,2011-02-04,103229.82761418524,103229.82761418524,0
S-A_canslim,2011-02-07,103229.82761418524,103229.82761418524,0
S-A_canslim,2011-02-08,103229.82761418524,103229.82761418524,0
S-A_canslim,2011-02-09,103229.82761418524,103229.82761418524,0
S-A_canslim,2011-02-10,103229.82761418524,103229.82761418524,0
S-A_canslim,2011-02-11,103229.82761418524,103229.82761418524,0
S-A_canslim,2011-02-14,103344.96560032925,92907.35760032924,1
S-A_canslim,2011-02-15,103063.90160032923,92907.35760032924,1
S-A_canslim,2011-02-16,103002.71760032924,92907.35760032924,1
S-A_canslim,2011-02-17,103061.98960032924,92907.35760032924,1
S-A_canslim,2011-02-18,102855.49360032924,92907.35760032924,1
S-A_canslim,2011-02-22,102540.01360032924,92907.35760032924,1
S-A_canslim,2011-02-23,102375.57794457942,102375.57794457942,0
S-A_canslim,2011-02-24,102375.57794457942,102375.57794457942,0
S-A_canslim,2011-02-25,102375.57794457942,102375.57794457942,0
S-A_canslim,2011-02-28,102597.36518367942,92139.49118367942,1
S-A_canslim,2011-03-01,102527.22518367942,92139.49118367942,1
S-A_canslim,2011-03-02,102733.63718367941,92139.49118367942,1
S-A_canslim,2011-03-03,102740.65118367942,92139.49118367942,1
S-A_canslim,2011-03-04,102680.53118367941,92139.49118367942,1
S-A_canslim,2011-03-07,102312.79718367942,92139.49118367942,1
S-A_canslim,2011-03-08,102593.35718367941,92139.49118367942,1
S-A_canslim,2011-03-09,102643.45718367942,92139.49118367942,1
S-A_canslim,2011-03-10,102296.76518367942,92139.49118367942,1
S-A_canslim,2011-03-11,102349.87118367942,92139.49118367942,1
S-A_canslim,2011-03-14,102306.78518367941,92139.49118367942,1
S-A_canslim,2011-03-15,102146.46518367942,92139.49118367942,1
S-A_canslim,2011-03-16,102362.89718367942,92139.49118367942,1
S-A_canslim,2011-03-17,102356.88518367942,92139.49118367942,1
S-A_canslim,2011-03-18,102563.29718367942,92139.49118367942,1
S-A_canslim,2011-03-21,102827.82518367942,92139.49118367942,1
S-A_canslim,2011-03-22,102870.91118367942,92139.49118367942,1
S-A_canslim,2011-03-23,102863.89718367942,92139.49118367942,1
S-A_canslim,2011-03-24,102897.96518367942,92139.49118367942,1
S-A_canslim,2011-03-25,102964.09718367942,92139.49118367942,1
S-A_canslim,2011-03-28,102971.11118367942,92139.49118367942,1
S-A_canslim,2011-03-29,103068.30518367942,92139.49118367942,1
S-A_canslim,2011-03-30,103128.42518367941,92139.49118367942,1
S-A_canslim,2011-03-31,103094.35718367941,92139.49118367942,1
S-A_canslim,2011-04-01,103128.42518367941,92139.49118367942,1
S-A_canslim,2011-04-04,103098.36518367942,92139.49118367942,1
S-A_canslim,2011-04-05,103098.36518367942,92139.49118367942,1
S-A_canslim,2011-04-06,103128.42518367941,92139.49118367942,1
S-A_canslim,2011-04-07,103018.20518367941,92139.49118367942,1
S-A_canslim,2011-04-08,102974.11718367942,92139.49118367942,1
S-A_canslim,2011-04-11,102820.81118367941,92139.49118367942,1
S-A_canslim,2011-04-12,102687.54518367942,92139.49118367942,1
S-A_canslim,2011-04-13,102833.83718367942,92139.49118367942,1
S-A_canslim,2011-04-14,102817.80518367942,92139.49118367942,1
S-A_canslim,2011-04-15,102817.80518367942,92139.49118367942,1
S-A_canslim,2011-04-18,102662.70679737942,81877.15279737941,2
S-A_canslim,2011-04-19,102430.27279737941,81877.15279737941,2
S-A_canslim,2011-04-20,102875.16679737941,81877.15279737941,2
S-A_canslim,2011-04-21,102787.69879737942,81877.15279737941,2
S-A_canslim,2011-04-25,102715.75279737942,81877.15279737941,2
S-A_canslim,2011-04-26,103086.60679737941,81877.15279737941,2
S-A_canslim,2011-04-27,103216.08679737942,81877.15279737941,2
S-A_canslim,2011-04-28,103617.43879737941,81877.15279737941,2
S-A_canslim,2011-04-29,104351.47879737942,81877.15279737941,2
S-A_canslim,2011-05-02,103502.05879737942,81877.15279737941,2
S-A_canslim,2011-05-03,103535.7787973794,81877.15279737941,2
S-A_canslim,2011-05-04,103237.45279737942,81877.15279737941,2
S-A_canslim,2011-05-05,102859.13694044441,92174.63694044441,1
S-A_canslim,2011-05-06,102772.43694044442,92174.63694044441,1
S-A_canslim,2011-05-09,102800.99694044441,92174.63694044441,1
S-A_canslim,2011-05-10,102915.23694044442,92174.63694044441,1
S-A_canslim,2011-05-11,102500.09694044442,92174.63694044441,1
S-A_canslim,2011-05-12,102578.63694044441,92174.63694044441,1
S-A_canslim,2011-05-13,102586.79694044442,92174.63694044441,1
S-A_canslim,2011-05-16,102336.8969404444,92174.63694044441,1
S-A_canslim,2011-05-17,102493.97694044441,92174.63694044441,1
S-A_canslim,2011-05-18,102559.25694044441,92174.63694044441,1
S-A_canslim,2011-05-19,102570.47694044441,92174.63694044441,1
S-A_canslim,2011-05-20,102463.37694044442,92174.63694044441,1
S-A_canslim,2011-05-23,102233.87694044442,92174.63694044441,1
S-A_canslim,2011-05-24,102071.69694044441,92174.63694044441,1
S-A_canslim,2011-05-25,102485.8169404444,92174.63694044441,1
S-A_canslim,2011-05-26,102703.07694044441,92174.63694044441,1
S-A_canslim,2011-05-27,102663.29694044442,92174.63694044441,1
S-A_canslim,2011-05-31,102551.09694044442,92174.63694044441,1
S-A_canslim,2011-06-01,102394.01694044442,92174.63694044441,1
S-A_canslim,2011-06-02,102392.99694044441,92174.63694044441,1
S-A_canslim,2011-06-03,102335.87694044442,92174.63694044441,1
S-A_canslim,2011-06-06,102375.65694044442,92174.63694044441,1
S-A_canslim,2011-06-07,102404.21694044441,92174.63694044441,1
S-A_canslim,2011-06-08,102409.3169404444,92174.63694044441,1
S-A_canslim,2011-06-09,102418.49694044441,92174.63694044441,1
S-A_canslim,2011-06-10,102347.09694044442,92174.63694044441,1
S-A_canslim,2011-06-13,102332.8169404444,92174.63694044441,1
S-A_canslim,2011-06-14,102616.37694044442,92174.63694044441,1
S-A_canslim,2011-06-15,102389.93694044442,92174.63694044441,1
S-A_canslim,2011-06-16,102257.64783644442,102257.64783644442,0
S-A_canslim,2011-06-17,102257.64783644442,102257.64783644442,0
S-A_canslim,2011-06-20,102257.64783644442,102257.64783644442,0
S-A_canslim,2011-06-21,102257.64783644442,102257.64783644442,0
S-A_canslim,2011-06-22,102257.64783644442,102257.64783644442,0
S-A_canslim,2011-06-23,102257.64783644442,102257.64783644442,0
S-A_canslim,2011-06-24,102257.64783644442,102257.64783644442,0
S-A_canslim,2011-06-27,102257.64783644442,102257.64783644442,0
S-A_canslim,2011-06-28,102257.64783644442,102257.64783644442,0
S-A_canslim,2011-06-29,102257.64783644442,102257.64783644442,0
S-A_canslim,2011-06-30,102257.64783644442,102257.64783644442,0
S-A_canslim,2011-07-01,102257.64783644442,102257.64783644442,0
S-A_canslim,2011-07-05,102257.64783644442,102257.64783644442,0
S-A_canslim,2011-07-06,102257.64783644442,102257.64783644442,0
S-A_canslim,2011-07-07,102257.64783644442,102257.64783644442,0
S-A_canslim,2011-07-08,102257.64783644442,102257.64783644442,0
S-A_canslim,2011-07-11,102257.64783644442,102257.64783644442,0
S-A_canslim,2011-07-12,102257.64783644442,102257.64783644442,0
S-A_canslim,2011-07-13,102257.64783644442,102257.64783644442,0
S-A_canslim,2011-07-14,102257.64783644442,102257.64783644442,0
S-A_canslim,2011-07-15,102257.64783644442,102257.64783644442,0
S-A_canslim,2011-07-18,102257.64783644442,102257.64783644442,0
S-A_canslim,2011-07-19,102257.64783644442,102257.64783644442,0
S-A_canslim,2011-07-20,102257.64783644442,102257.64783644442,0
S-A_canslim,2011-07-21,102257.64783644442,102257.64783644442,0
S-A_canslim,2011-07-22,102257.64783644442,102257.64783644442,0
S-A_canslim,2011-07-25,102257.64783644442,102257.64783644442,0
S-A_canslim,2011-07-26,102257.64783644442,102257.64783644442,0
S-A_canslim,2011-07-27,102257.64783644442,102257.64783644442,0
S-A_canslim,2011-07-28,102257.64783644442,102257.64783644442,0
S-A_canslim,2011-07-29,102257.64783644442,102257.64783644442,0
S-A_canslim,2011-08-01,102257.64783644442,102257.64783644442,0
S-A_canslim,2011-08-02,102257.64783644442,102257.64783644442,0
S-A_canslim,2011-08-03,102257.64783644442,102257.64783644442,0
S-A_canslim,2011-08-04,102257.64783644442,102257.64783644442,0
S-A_canslim,2011-08-05,102257.64783644442,102257.64783644442,0
S-A_canslim,2011-08-08,102257.64783644442,102257.64783644442,0
S-A_canslim,2011-08-09,102257.64783644442,102257.64783644442,0
S-A_canslim,2011-08-10,102257.64783644442,102257.64783644442,0
S-A_canslim,2011-08-11,102257.64783644442,102257.64783644442,0
S-A_canslim,2011-08-12,102257.64783644442,102257.64783644442,0
S-A_canslim,2011-08-15,102257.64783644442,102257.64783644442,0
S-A_canslim,2011-08-16,102257.64783644442,102257.64783644442,0
S-A_canslim,2011-08-17,102257.64783644442,102257.64783644442,0
S-A_canslim,2011-08-18,102257.64783644442,102257.64783644442,0
S-A_canslim,2011-08-19,102257.64783644442,102257.64783644442,0
S-A_canslim,2011-08-22,102257.64783644442,102257.64783644442,0
S-A_canslim,2011-08-23,102257.64783644442,102257.64783644442,0
S-A_canslim,2011-08-24,102257.64783644442,102257.64783644442,0
S-A_canslim,2011-08-25,102257.64783644442,102257.64783644442,0
S-A_canslim,2011-08-26,102257.64783644442,102257.64783644442,0
S-A_canslim,2011-08-29,102257.64783644442,102257.64783644442,0
S-A_canslim,2011-08-30,102257.64783644442,102257.64783644442,0
S-A_canslim,2011-08-31,102257.64783644442,102257.64783644442,0
S-A_canslim,2011-09-01,102257.64783644442,102257.64783644442,0
S-A_canslim,2011-09-02,102257.64783644442,102257.64783644442,0
S-A_canslim,2011-09-06,102257.64783644442,102257.64783644442,0
S-A_canslim,2011-09-07,102257.64783644442,102257.64783644442,0
S-A_canslim,2011-09-08,102257.64783644442,102257.64783644442,0
S-A_canslim,2011-09-09,102257.64783644442,102257.64783644442,0
S-A_canslim,2011-09-12,102257.64783644442,102257.64783644442,0
S-A_canslim,2011-09-13,102257.64783644442,102257.64783644442,0
S-A_canslim,2011-09-14,102257.64783644442,102257.64783644442,0
S-A_canslim,2011-09-15,102257.64783644442,102257.64783644442,0
S-A_canslim,2011-09-16,102257.64783644442,102257.64783644442,0
S-A_canslim,2011-09-19,102257.64783644442,102257.64783644442,0
S-A_canslim,2011-09-20,102257.64783644442,102257.64783644442,0
S-A_canslim,2011-09-21,102257.64783644442,102257.64783644442,0
S-A_canslim,2011-09-22,102257.64783644442,102257.64783644442,0
S-A_canslim,2011-09-23,102257.64783644442,102257.64783644442,0
S-A_canslim,2011-09-26,102257.64783644442,102257.64783644442,0
S-A_canslim,2011-09-27,102257.64783644442,102257.64783644442,0
S-A_canslim,2011-09-28,102257.64783644442,102257.64783644442,0
S-A_canslim,2011-09-29,102257.64783644442,102257.64783644442,0
S-A_canslim,2011-09-30,102257.64783644442,102257.64783644442,0
S-A_canslim,2011-10-03,102257.64783644442,102257.64783644442,0
S-A_canslim,2011-10-04,102257.64783644442,102257.64783644442,0
S-A_canslim,2011-10-05,102257.64783644442,102257.64783644442,0
S-A_canslim,2011-10-06,102257.64783644442,102257.64783644442,0
S-A_canslim,2011-10-07,102257.64783644442,102257.64783644442,0
S-A_canslim,2011-10-10,102257.64783644442,102257.64783644442,0
S-A_canslim,2011-10-11,102257.64783644442,102257.64783644442,0
S-A_canslim,2011-10-12,102257.64783644442,102257.64783644442,0
S-A_canslim,2011-10-13,102257.64783644442,102257.64783644442,0
S-A_canslim,2011-10-14,102257.64783644442,102257.64783644442,0
S-A_canslim,2011-10-17,102257.64783644442,102257.64783644442,0
S-A_canslim,2011-10-18,102257.64783644442,102257.64783644442,0
S-A_canslim,2011-10-19,102257.64783644442,102257.64783644442,0
S-A_canslim,2011-10-20,102257.64783644442,102257.64783644442,0
S-A_canslim,2011-10-21,102257.64783644442,102257.64783644442,0
S-A_canslim,2011-10-24,102257.64783644442,102257.64783644442,0
S-A_canslim,2011-10-25,102257.64783644442,102257.64783644442,0
S-A_canslim,2011-10-26,102257.64783644442,102257.64783644442,0
S-A_canslim,2011-10-27,102257.64783644442,102257.64783644442,0
S-A_canslim,2011-10-28,102257.64783644442,102257.64783644442,0
S-A_canslim,2011-10-31,102448.55191106941,92061.91191106942,1
S-A_canslim,2011-11-01,101399.84421062778,101399.84421062778,0
S-A_canslim,2011-11-02,101399.84421062778,101399.84421062778,0
S-A_canslim,2011-11-03,101399.84421062778,101399.84421062778,0
S-A_canslim,2011-11-04,101399.84421062778,101399.84421062778,0
S-A_canslim,2011-11-07,101399.84421062778,101399.84421062778,0
S-A_canslim,2011-11-08,101399.84421062778,101399.84421062778,0
S-A_canslim,2011-11-09,101399.84421062778,101399.84421062778,0
S-A_canslim,2011-11-10,101399.84421062778,101399.84421062778,0
S-A_canslim,2011-11-11,101399.84421062778,101399.84421062778,0
S-A_canslim,2011-11-14,101399.84421062778,101399.84421062778,0
S-A_canslim,2011-11-15,101399.84421062778,101399.84421062778,0
S-A_canslim,2011-11-16,101399.84421062778,101399.84421062778,0
S-A_canslim,2011-11-17,101399.84421062778,101399.84421062778,0
S-A_canslim,2011-11-18,101399.84421062778,101399.84421062778,0
S-A_canslim,2011-11-21,101399.84421062778,101399.84421062778,0
