flag,lag,bucket_type,bucket,rows_all,n_nn,n_true,k_nn,k_true,threshold,coverage,true_share,base,rate,lift,ci_low,ci_high,events,sufficient,passes
h14_vol_contraction,0,mst,0-12,297665,297593,26919,6272,655,launch_200,0.9997581173466816,0.09045575668782532,0.021075764550913496,0.024332256027341282,1.154513563128918,1.070347917815521,1.2451197984603672,655,True,False
h14_vol_contraction,0,mst,13-24,33927,33921,4734,393,46,launch_200,0.9998231497037757,0.13955956487131865,0.011585743344830635,0.009716941275876637,0.8386981298193675,0.6294906638626235,1.1165284288767126,46,False,False
h14_vol_contraction,0,mst,>24,61837,61822,6756,737,73,launch_200,0.9997574267833175,0.10928148555530394,0.011921322506551067,0.010805210183540557,0.9063768032114576,0.7216506627735879,1.137741710613205,73,False,False
h14_vol_contraction,3,all,ALL,393429,393150,37879,7399,653,launch_200,0.9992908504456967,0.09634745008266565,0.018819788884649625,0.01723910346102062,0.916009396634715,0.8489164756091291,0.9883046845377308,653,True,False
h14_vol_contraction,3,drawdown,0-10,304121,303899,27404,4564,421,launch_200,0.9992700273904137,0.09017469619840802,0.015018147476628748,0.01536272077069041,1.0229437948054438,0.9304071278852274,1.1245263621796369,421,True,False
h14_vol_contraction,3,drawdown,10-20,38904,38883,5181,543,46,launch_200,0.9994602097470697,0.133245891520716,0.013964971838592702,0.008878594865856012,0.6357760666097224,0.4771429787212893,0.8465213657875492,46,False,False
h14_vol_contraction,3,drawdown,20-30,28427,28399,3334,491,53,launch_200,0.9990150209308052,0.11739849994718124,0.017289341173985,0.015896820635872826,0.9194578599555038,0.7041547617380597,1.1992105201944399,53,False,False
h14_vol_contraction,3,drawdown,>30,21977,21969,1960,1801,133,launch_200,0.9996359830732129,0.08921662342391552,0.08197915244207747,0.06785714285714285,0.8277365749186959,0.7019720670840354,0.974123694963807,133,True,False
h14_vol_contraction,3,mst,0-12,297665,297439,26925,6270,564,launch_200,0.9992407572270842,0.09052276265049304,0.021079952528081387,0.02094707520891365,0.9936965076657205,0.9157337280487072,1.0781429793811037,564,True,False
h14_vol_contraction,3,mst,13-24,33927,33908,5145,393,35,launch_200,0.9994399740619565,0.15173410404624277,0.01159018520703079,0.006802721088435374,0.5869380831212891,0.4223872923429999,0.8149849607137795,35,False,False
h14_vol_contraction,3,mst,>24,61837,61803,5809,736,54,launch_200,0.9994501673755195,0.09399220102584017,0.011908807015840656,0.009295920123945601,0.7805920535600679,0.5988817401897925,1.0167638066361278,54,False,False
h14_vol_contraction,6,all,ALL,393429,392680,37743,7375,645,launch_200,0.9980962257484832,0.09611643068147092,0.018781195884689825,0.017089261584929655,0.9099133883620578,0.8428658928940361,0.9821943471908179,645,True,False
h14_vol_contraction,6,drawdown,0-10,304121,303519,28851,4544,413,launch_200,0.9980205247253561,0.09505500479376909,0.01497105617770222,0.014314928425357873,0.956173582908494,0.8688424903485925,1.0521426079870553,413,True,False
h14_vol_contraction,6,drawdown,10-20,38904,38824,3314,541,61,launch_200,0.9979436561793131,0.08535957139913455,0.013934679579641458,0.018406759203379603,1.3209316438299625,1.0302869894897737,1.6916065071610218,61,False,False
h14_vol_contraction,6,drawdown,20-30,28427,28374,3661,491,62,launch_200,0.9981355753333099,0.12902657362374004,0.017304574610558964,0.016935263589183285,0.9786581854979358,0.7647468552861952,1.2510910091129652,62,False,False
h14_vol_contraction,6,drawdown,>30,21977,21963,1917,1799,109,launch_200,0.9993629703781226,0.08728315803851933,0.08191048581705596,0.056859676577986434,0.6941684695288027,0.5780949638845364,0.8318809375729281,109,True,False
h14_vol_contraction,6,mst,0-12,297665,297077,27784,6249,541,launch_200,0.9980246249979003,0.09352457443693049,0.021034950534709856,0.019471638353008927,0.9256802539601269,0.8515394108175223,1.0061371957257308,541,True,False
h14_vol_contraction,6,mst,13-24,33927,33881,4257,393,47,launch_200,0.9986441477289475,0.1256456421002922,0.011599421504678138,0.011040638947615691,0.9518266874915197,0.7166850408083941,1.262977723688155,47,False,False
h14_vol_contraction,6,mst,>24,61837,61722,5702,733,57,launch_200,0.9981402720054336,0.092381970772172,0.011875830336022812,0.00999649245878639,0.8417510334805096,0.6504083874596273,1.0886510507712297,57,False,False
h14_vol_contraction,12,all,ALL,393429,386767,36220,7088,562,launch_200,0.9830668303556678,0.09364811372221518,0.0183262791292949,0.015516289342904473,0.8466688318689524,0.7799654084103715,0.9189793328788515,562,True,False
h14_vol_contraction,12,drawdown,0-10,304121,298509,26690,4298,357,launch_200,0.9815468185360432,0.0894110395331464,0.014398225849136878,0.01337579617834395,0.9289891906471088,0.8380167905335898,1.029689059243994,357,True,False
h14_vol_contraction,12,drawdown,10-20,38904,38316,3973,526,54,launch_200,0.9848858729179519,0.10369036433865748,0.013727946549744232,0.013591744273848478,0.9900784669140271,0.7599357650964639,1.2886727152919855,54,False,False
h14_vol_contraction,12,drawdown,20-30,28427,28172,4025,486,64,launch_200,0.9910296549055475,0.1428723555303138,0.01725117137583416,0.015900621118012423,0.9217125476062674,0.7229700666290203,1.1739683543942863,64,False,False
h14_vol_contraction,12,drawdown,>30,21977,21770,1532,1778,87,launch_200,0.9905810620193839,0.07037207165824529,0.08167202572347267,0.05678851174934726,0.6953239037026377,0.5665270566226936,0.8512674780072386,87,False,False
h14_vol_contraction,12,mst,0-12,297665,292337,24789,6001,414,launch_200,0.9821006836544438,0.08479597177230389,0.020527678672217338,0.016700956069224254,0.8135823020177988,0.7394379293668999,0.8950225260114657,414,True,False
h14_vol_contraction,12,mst,13-24,33927,33592,4742,383,51,launch_200,0.9901258584608129,0.14116456299118837,0.011401524172422005,0.010754955714888232,0.9432910505862284,0.7183054450856138,1.2377433262111133,51,False,False
h14_vol_contraction,12,mst,>24,61837,60838,6689,704,97,launch_200,0.9838446237689409,0.10994773003714783,0.01157171504651698,0.014501420242188668,1.253178131668003,1.0285886617521154,1.5259297531687888,97,False,False
h15_near_high,0,all,ALL,393429,390561,202715,7276,1911,launch_200,0.9927102475923228,0.5190354387662874,0.018629612275675247,0.009427028093628987,0.5060238481687508,0.4839371328022639,0.5291085665880552,1911,True,False
h15_near_high,0,drawdown,0-10,304121,301710,171849,4458,1536,launch_200,0.9920722344067,0.5695833747638461,0.014775778065029332,0.008938079360368697,0.604914294261292,0.5755323997330117,0.6357819717250991,1536,True,False
h15_near_high,0,drawdown,10-20,38904,38645,16036,536,160,launch_200,0.9933425868805265,0.4149566567473153,0.013869840859102082,0.009977550511349464,0.7193702229684703,0.6166144838361364,0.8390486993755345,160,True,False
h15_near_high,0,drawdown,20-30,28427,28292,12427,489,139,launch_200,0.9952509937735252,0.4392407747773222,0.017284037890569773,0.011185322282127626,0.6471475214845701,0.548567547287555,0.7632068218041747,139,True,False
h15_near_high,0,drawdown,>30,21977,21914,2403,1793,76,launch_200,0.9971333667015516,0.1096559277174409,0.08181984119740805,0.03162713275072826,0.3865460050749911,0.3097445296505648,0.4816205622441999,76,False,False
h15_near_high,0,mst,0-12,297665,295379,148627,6163,1509,launch_200,0.9923202257571431,0.5031738884619421,0.020864719563679204,0.010152933181723375,0.486607699218606,0.46278046915166,0.511648500336438,1509,True,False
h15_near_high,0,mst,13-24,33927,33786,20346,393,150,launch_200,0.9958440180387302,0.6022020955425325,0.011632036938376842,0.007372456502506636,0.6338061460399217,0.5404408689397713,0.743160672368233,150,True,False
h15_near_high,0,mst,>24,61837,61396,33742,720,252,launch_200,0.9928683474295324,0.5495797771841814,0.011727148348426607,0.007468436962835635,0.6368502163475788,0.5631546323065825,0.7201077746524942,252,True,False
h15_near_high,3,all,ALL,393429,386687,200751,7085,1880,launch_200,0.9828634899816739,0.519156320227988,0.018322312361160317,0.009364835044408246,0.5111164387885804,0.4886276894835338,0.5346299867468928,1880,True,False
h15_near_high,3,drawdown,0-10,304121,298437,168891,4296,1442,launch_200,0.9813100706626638,0.5659184350465928,0.014394997939263562,0.008538051169097229,0.5931262515716643,0.563410734814089,0.6243948278160475,1442,True,False
h15_near_high,3,drawdown,10-20,38904,38310,16497,526,195,launch_200,0.9847316471314004,0.43061863743148004,0.013730096580527278,0.01182033096926714,0.8609066148909204,0.7487960530549558,0.9895720625343979,195,True,False
h15_near_high,3,drawdown,20-30,28427,28170,12926,486,174,launch_200,0.990959299257748,0.45885694000709976,0.017252396166134186,0.013461240909794213,0.7802534082899238,0.6731940380270017,0.9040699612901179,174,True,False
h15_near_high,3,drawdown,>30,21977,21770,2437,1777,69,launch_200,0.9905810620193839,0.11194304088194763,0.0816260909508498,0.028313500205170292,0.3468682608140446,0.27483766362053363,0.43708795173309617,69,False,False
h15_near_high,3,mst,0-12,297665,292274,147545,5998,1450,launch_200,0.9818890363327902,0.5048173973736972,0.020521839096190563,0.00982751025110983,0.4788805820494956,0.454967748885418,0.5040371364101714,1450,True,False
h15_near_high,3,mst,13-24,33927,33585,19067,383,173,launch_200,0.989919533115218,0.5677236861694209,0.011403900550841149,0.009073267949861016,0.7956284702247578,0.6859734588879899,0.9226262964462064,173,True,False
h15_near_high,3,mst,>24,61837,60828,34139,704,257,launch_200,0.9836829082911526,0.5612382455448149,0.011573617413033472,0.007528047101555406,0.6504489333713241,0.5758728902707008,0.7345999791253259,257,True,False
h15_near_high,6,all,ALL,393429,382241,199763,6895,1961,launch_200,0.9715628486969695,0.5226100810745054,0.01803835799927271,0.009816632709761066,0.5442087749980826,0.5207578202204839,0.5687048454242728,1961,True,False
h15_near_high,6,drawdown,0-10,304121,294712,166530,4160,1359,launch_200,0.9690616563801908,0.5650601264963762,0.014115475447216265,0.008160691767249144,0.5781379307955601,0.5483195704176386,0.6095637927536657,1359,True,False
h15_near_high,6,drawdown,10-20,38904,37945,18845,516,244,launch_200,0.9753495784495168,0.49663987350112004,0.013598629595467123,0.012947731493764924,0.9521350223467249,0.8405302355969473,1.0783387701184468,244,True,False
h15_near_high,6,drawdown,20-30,28427,28029,10726,481,162,launch_200,0.9859992260878742,0.3826750865175354,0.01716079774519248,0.015103486854372553,0.8801156612083333,0.7553748736427974,1.02508871205861,162,True,False
h15_near_high,6,drawdown,>30,21977,21555,3662,1738,196,launch_200,0.9807981071119807,0.16989097657156113,0.08063094409649733,0.05352266521026761,0.6637980716958103,0.5790530134517666,0.7601482644380282,196,True,False
h15_near_high,6,mst,0-12,297665,288716,145686,5833,1506,launch_200,0.9699360018813096,0.5045996758059823,0.020203244711065545,0.0103373007701495,0.5116653744478799,0.48658901387963877,0.5380198584922017,1506,True,False
h15_near_high,6,mst,13-24,33927,33383,18025,373,145,launch_200,0.983965573142335,0.5399454812329629,0.011173351705958122,0.008044382801664356,0.7199614773939979,0.6122658389239489,0.8464200528179139,145,True,False
h15_near_high,6,mst,>24,61837,60142,36052,689,310,launch_200,0.9725892265148698,0.5994479731302584,0.011456220278673806,0.008598690779984467,0.7505696094191956,0.6718263317730468,0.8384528724809153,310,True,False
h15_near_high,12,all,ALL,393429,373183,197832,6492,2074,launch_200,0.9485396348515234,0.5301206110674923,0.01739629082782442,0.010483642686724089,0.6026366649352674,0.5773780505314485,0.6289880568757273,2074,True,False
h15_near_high,12,drawdown,0-10,304121,287248,166470,3874,1444,launch_200,0.9445187935065319,0.5795340611596947,0.013486603910209992,0.008674235598005647,0.6431741938709155,0.6109750850224784,0.6770546100983112,1444,True,False
h15_near_high,12,drawdown,10-20,38904,37282,19080,499,172,launch_200,0.9583076290355748,0.5117751193605493,0.013384475081808915,0.009014675052410902,0.673517265138243,0.5804400573484699,0.7813626725060069,172,True,False
h15_near_high,12,drawdown,20-30,28427,27660,5617,470,80,launch_200,0.973018609068843,0.20307302964569776,0.016992046276211134,0.01424247819120527,0.838184993124974,0.6743814922383236,1.0410634682939184,80,False,False
h15_near_high,12,drawdown,>30,21977,20993,6665,1649,378,launch_200,0.9552259180051872,0.3174867813080551,0.07854999285476111,0.05671417854463616,0.7220137963538793,0.6545183349898345,0.7960107564527434,378,True,False
h15_near_high,12,mst,0-12,297665,281249,149055,5458,1711,launch_200,0.9448507550434213,0.5299752176896629,0.01940629122236879,0.011478984267552245,0.5915083998286556,0.564283811399394,0.6200304935868111,1711,True,False
h15_near_high,12,mst,13-24,33927,33131,13715,365,85,launch_200,0.9765378607009166,0.4139627539162718,0.011016872415562463,0.006197593875318994,0.5625547470772427,0.4552422058364206,0.6949690168861363,85,False,False
h15_near_high,12,mst,>24,61837,58803,35062,669,278,launch_200,0.9509355240390057,0.5962620954713195,0.011376970562726392,0.007928811819063374,0.6969176702487049,0.6199250516585199,0.7833866853062793,278,True,False
h20_leverage_ok,0,all,ALL,393429,392069,240388,7386,4703,launch_200,0.9965432136421057,0.6131267710530545,0.018838520770578647,0.01956420453600013,1.038521271083812,1.0095371632646042,1.0683204491114031,4703,True,False
h20_leverage_ok,0,drawdown,0-10,304121,302968,182467,4552,2917,launch_200,0.9962087458610224,0.6022649256687175,0.01502468907607404,0.015986452344807556,1.0640121911251441,1.0263822944812784,1.1029984782528497,2917,True,False
h20_leverage_ok,0,drawdown,10-20,38904,38802,25700,543,345,launch_200,0.9973781616286244,0.6623369929385083,0.01399412401422607,0.013424124513618676,0.9592686544704087,0.863797170322442,1.0651329490386579,345,True,False
h20_leverage_ok,0,drawdown,20-30,28427,28360,18448,490,318,launch_200,0.9976430857987125,0.6504936530324401,0.017277856135401976,0.017237640936686904,0.9976724427845726,0.8946409149612549,1.1123379962709368,318,True,False
h20_leverage_ok,0,drawdown,>30,21977,21939,13773,1801,1123,launch_200,0.9982709195977613,0.6277861342814166,0.08209125301973655,0.081536339214405,0.9932402809688123,0.938978410526612,1.0503448930392623,1123,True,False
h20_leverage_ok,0,mst,0-12,297665,296629,175883,6255,3969,launch_200,0.9965195773772529,0.5929393282517893,0.02108694699439367,0.022566137716550208,1.0701472205791482,1.03772329270682,1.1035601394676333,3969,True,False
h20_leverage_ok,0,mst,13-24,33927,33856,22086,393,277,launch_200,0.9979072714946797,0.652351134215501,0.011607986767485822,0.01254188173503577,1.080452793947509,0.9611190029425963,1.2143920028904653,277,True,False
h20_leverage_ok,0,mst,>24,61837,61584,42419,738,457,launch_200,0.995908598411954,0.6887990387113536,0.011983632112236945,0.010773474150734342,0.8990157616515226,0.8206534115349091,0.9847715757067447,457,True,False
h20_leverage_ok,3,all,ALL,393429,389894,241355,7335,4856,launch_200,0.9910148972241497,0.6190272227836283,0.018812805531759916,0.020119740631020695,1.0694705049204065,1.0400981179982602,1.0996548661560819,4856,True,False
h20_leverage_ok,3,drawdown,0-10,304121,301170,183826,4518,2998,launch_200,0.9902966253563549,0.6103728791048245,0.015001494172726367,0.016308900808373137,1.0871517610574895,1.0492232103478154,1.1264278582346812,2998,True,False
h20_leverage_ok,3,drawdown,10-20,38904,38593,25508,541,341,launch_200,0.99200596339708,0.660948876739305,0.014018086181431865,0.013368355025874235,0.953650509267217,0.8582097204515384,1.0595456231184928,341,True,False
h20_leverage_ok,3,drawdown,20-30,28427,28293,17975,489,318,launch_200,0.9952861715974249,0.6353161559396318,0.017283426996076767,0.017691237830319888,1.0235954845260544,0.9179075027285728,1.1412085043928981,318,True,False
h20_leverage_ok,3,drawdown,>30,21977,21838,14046,1787,1199,launch_200,0.9936752058970743,0.6431907683853832,0.08182983789724334,0.08536238074896768,1.0431693736966738,0.9880755110851278,1.1010340783741843,1199,True,False
h20_leverage_ok,3,mst,0-12,297665,294995,177471,6220,4129,launch_200,0.9910301849394454,0.6016068068950321,0.02108510313734131,0.02326577299953232,1.1034222999995236,1.0706458998382749,1.137177491214225,4129,True,False
h20_leverage_ok,3,mst,13-24,33927,33734,21519,393,275,launch_200,0.9943113154714535,0.6379024129957906,0.011649967391948776,0.012779404247409266,1.0969476409213847,0.9753900117113437,1.233434159739248,275,True,False
h20_leverage_ok,3,mst,>24,61837,61165,42365,722,452,launch_200,0.989132719892621,0.6926346766941879,0.011804136352489168,0.010669184468311105,0.9038513407261064,0.8246490336196356,0.9905707065835084,452,True,False
h20_leverage_ok,6,all,ALL,393429,387402,242213,7279,4988,launch_200,0.9846808445742434,0.6252239275997543,0.018789267995518867,0.020593444612799477,1.0960216554317548,1.0663225123817084,1.1265301104360386,4988,True,False
