flag,lag,bucket_type,bucket,rows_all,n_nn,n_true,k_nn,k_true,threshold,coverage,true_share,base,rate,lift,ci_low,ci_high,events,sufficient,passes,window,confirm
inv_h21_no_dilution,6,drawdown,20-30,2498,2211,940,86,39,launch_200,0.8851080864691754,0.4251469923111714,0.03889642695612845,0.04148936170212766,1.0666625432953982,0.7840586452072366,1.44522127182436,39,False,False,holdout,False
inv_h21_no_dilution,6,mst,0-12,121373,110014,45190,2859,1510,launch_200,0.9064124640570802,0.41076590252149725,0.025987601577980985,0.03341447222836911,1.2857851513577472,1.2235357161211091,1.3510867795869994,1510,True,False,holdout,False
inv_h21_no_dilution,6,mst,13-24,14356,13796,5046,547,309,launch_200,0.9609919197548064,0.3657581907799362,0.03964917367352856,0.061236623067776455,1.5444615207368262,1.3858816422211806,1.7198776223022276,309,True,False,holdout,True
inv_h21_no_dilution,12,all,ALL,135729,120055,48773,3265,1759,launch_200,0.8845198888962565,0.4062554662446379,0.02719586856024322,0.036065035983023394,1.3261218667509567,1.2666082669099687,1.3883224604937445,1759,True,False,holdout,False
inv_h21_no_dilution,12,drawdown,0-10,98461,87595,35221,2266,1250,launch_200,0.8896415839774123,0.4020891603402021,0.025869056452993894,0.03549019051134267,1.3719166980763728,1.2991613128816708,1.448588522921171,1250,True,False,holdout,False
inv_h21_no_dilution,12,drawdown,10-20,34770,30307,12653,915,469,launch_200,0.8716422203048605,0.41749430824561984,0.03019104497310852,0.03706630838536316,1.2277252549018594,1.1232625779031293,1.3414956128617008,469,True,False,holdout,False
inv_h21_no_dilution,12,drawdown,20-30,2498,2153,899,84,40,launch_200,0.8618895116092874,0.4175568973525314,0.03901532745006967,0.04449388209121246,1.1404205731235764,0.84180949591314,1.5383829719857152,40,False,False,holdout,False
inv_h21_no_dilution,12,mst,0-12,121373,106860,43680,2751,1436,launch_200,0.8804264539889431,0.40875912408759124,0.02574396406513195,0.03287545787545788,1.277016149971439,1.2136406573563407,1.3435829058066189,1436,True,False,holdout,False
inv_h21_no_dilution,12,mst,13-24,14356,13195,5093,514,323,launch_200,0.9191278907773753,0.38597953770367566,0.038954149298976885,0.06342038091498135,1.6280776773797256,1.4645537598471465,1.8084956845043525,323,True,False,holdout,True
inv_h8_fcf_divergence,0,all,ALL,135729,131946,118747,3665,3395,launch_200,0.9721282850385695,0.8999666530247222,0.027776514634774832,0.02859019596284538,1.0292938598945693,0.9957143069290937,1.063971433109231,3395,True,False,holdout,False
inv_h8_fcf_divergence,0,drawdown,0-10,98461,95753,86763,2501,2323,launch_200,0.9724967245914626,0.9061126022161186,0.026119286079809508,0.02677408572778719,1.0250695844433455,0.9847419172008955,1.067001529630958,2323,True,False,holdout,False
inv_h8_fcf_divergence,0,drawdown,10-20,34770,33783,29821,1070,982,launch_200,0.9716134598792062,0.8827220791522363,0.03167273480744753,0.03292981456020925,1.0396896498014476,0.9776172360409425,1.1055608477540158,982,True,False,holdout,False
inv_h8_fcf_divergence,0,drawdown,20-30,2498,2410,2163,94,90,launch_200,0.9647718174539631,0.8975103734439834,0.03900414937759336,0.04160887656033287,1.0667807713872577,0.8710414021194014,1.3041902304328628,90,False,False,holdout,False
inv_h8_fcf_divergence,0,mst,0-12,121373,117727,106344,3104,2877,launch_200,0.9699603700987864,0.9033102007186117,0.026366084245755008,0.027053712480252765,1.0260800287251022,0.9897398152881753,1.0637161188893292,2877,True,False,holdout,False
inv_h8_fcf_divergence,0,mst,13-24,14356,14219,12403,561,518,launch_200,0.990456951797158,0.8722835642450243,0.03945425135382235,0.04176408933322583,1.058544716985986,0.9728485304119625,1.1514330788816072,518,True,False,holdout,False
inv_h8_fcf_divergence,3,all,ALL,135729,130010,116600,3604,3311,launch_200,0.9578645683678506,0.8968540881470656,0.027720944542727482,0.02839622641509434,1.0243599878541663,0.99052380282033,1.0593171134217347,3311,True,False,holdout,False
inv_h8_fcf_divergence,3,drawdown,0-10,98461,94623,85105,2468,2259,launch_200,0.9610200993286682,0.8994113481923,0.026082453526098306,0.02654368133482169,1.0176834517604672,0.9770898238225489,1.0599157175422245,2259,True,False,holdout,False
inv_h8_fcf_divergence,3,drawdown,10-20,34770,33042,29385,1044,965,launch_200,0.9503019844693702,0.8893226802251679,0.03159615035409479,0.03283988429470818,1.0393634644307927,0.9767800500818762,1.105812108444999,965,True,False,holdout,False
inv_h8_fcf_divergence,3,drawdown,20-30,2498,2345,2110,92,87,launch_200,0.9387510008006406,0.8997867803837953,0.039232409381663114,0.04123222748815166,1.0509736245621266,0.8551377262735003,1.2893107720241843,87,False,False,holdout,False
inv_h8_fcf_divergence,3,mst,0-12,121373,115825,104049,3044,2807,launch_200,0.9542896690367709,0.8983293762141161,0.026281027412044033,0.026977673980528406,1.0265075850179706,0.9897083565001772,1.064635772406257,2807,True,False,holdout,False
inv_h8_fcf_divergence,3,mst,13-24,14356,14185,12551,560,504,launch_200,0.9880886040679855,0.8848078956644343,0.03947832217130772,0.040156162855549356,1.0171699466177992,0.9336727903596712,1.107795085547431,504,True,False,holdout,False
inv_h8_fcf_divergence,6,all,ALL,135729,128103,115098,3535,3245,launch_200,0.9438145127423027,0.8984801292709773,0.02759498216279088,0.02819336565361692,1.0216845036280873,0.9875974752796692,1.056912774219302,3245,True,False,holdout,False
inv_h8_fcf_divergence,6,drawdown,0-10,98461,93440,83529,2430,2211,launch_200,0.9490051898721321,0.8939319349315068,0.02600599315068493,0.026469848795029272,1.0178364902911667,0.9768057443236613,1.0605419597925454,2211,True,False,holdout,False
inv_h8_fcf_divergence,6,drawdown,10-20,34770,32366,29493,1015,949,launch_200,0.9308599367270636,0.9112340109991967,0.0313600692084286,0.03217712677584512,1.026054074115274,0.963749757670645,1.0922439638947568,949,True,False,holdout,False
inv_h8_fcf_divergence,6,drawdown,20-30,2498,2297,2076,90,85,launch_200,0.9195356285028022,0.9037875489769265,0.0391815411406182,0.04094412331406551,1.0449850139156498,0.8481953108243266,1.285053993375147,85,False,False,holdout,False
inv_h8_fcf_divergence,6,mst,0-12,121373,113972,102699,2978,2763,launch_200,0.9390226821451229,0.9010897413399782,0.02612922472186151,0.026903864691963895,1.0296464965320715,0.9924459071311462,1.0682015472355337,2763,True,False,holdout,False
inv_h8_fcf_divergence,6,mst,13-24,14356,14131,12399,557,482,launch_200,0.9843271106157704,0.8774325950038921,0.03941688486306701,0.038874102750221795,0.9862297054997922,0.9034741152304002,1.076232027874207,482,True,False,holdout,False
inv_h8_fcf_divergence,12,all,ALL,135729,124242,111190,3412,3152,launch_200,0.9153681232455849,0.8949469583554676,0.027462532798892485,0.028347873010162783,1.0322381121127329,0.997305684051095,1.0683572011460447,3152,True,False,holdout,False
inv_h8_fcf_divergence,12,drawdown,0-10,98461,90876,80032,2373,2182,launch_200,0.9229644224616853,0.8806725648135921,0.026112504951802454,0.027264094362255097,1.0441010700650208,1.0017546354425337,1.0881853524273108,2182,True,False,holdout,False
inv_h8_fcf_divergence,12,drawdown,10-20,34770,31169,29028,953,886,launch_200,0.8964337072188668,0.9313099554044082,0.030575251050723475,0.030522254375086124,0.9982666806055188,0.9355495856251431,1.0650472411139926,886,True,False,holdout,False
inv_h8_fcf_divergence,12,drawdown,20-30,2498,2197,2130,86,84,launch_200,0.8795036028823059,0.9695038689121529,0.03914428766499772,0.03943661971830986,1.0074680641991485,0.8166232983176445,1.24067566791813,84,False,False,holdout,False
inv_h8_fcf_divergence,12,mst,0-12,121373,110431,99202,2868,2641,launch_200,0.9098481540375537,0.8983165958834023,0.025970968296945604,0.026622447128082094,1.025084888006009,0.9872136626182707,1.0643677030183787,2641,True,False,holdout,False
inv_h8_fcf_divergence,12,mst,13-24,14356,13811,11988,544,511,launch_200,0.9620367790470883,0.8680037651147636,0.0393888929114474,0.042625959292625956,1.0821822128501049,0.9940336370625361,1.1777701909188323,511,True,False,holdout,False
inv_ctl_divyield_gt_2,0,all,ALL,135729,135703,100956,3756,3085,launch_200,0.9998084418215709,0.7439481809539952,0.02767809112547254,0.030557866793454576,1.104045313490992,1.0663268670202068,1.1430544544500527,3085,True,False,holdout,False
inv_ctl_divyield_gt_2,0,drawdown,0-10,98461,98439,73360,2544,2080,launch_200,0.9997765612780695,0.7452330885116671,0.025843415719379516,0.028353326063249727,1.0971199152280817,1.0515913506559087,1.1445597011285151,2080,True,False,holdout,False
inv_ctl_divyield_gt_2,0,drawdown,10-20,34770,34766,25733,1115,923,launch_200,0.9998849582973828,0.7401771846056492,0.03207156417189208,0.035868340263474914,1.1183845000896582,1.0496723360389861,1.1914167461337506,923,True,False,holdout,False
inv_ctl_divyield_gt_2,0,drawdown,20-30,2498,2498,1863,97,82,launch_200,1.0,0.7457966373098479,0.03883106485188151,0.0440150295222759,1.1335004509963422,0.9168187998444829,1.3985091176440914,82,False,False,holdout,False
inv_ctl_divyield_gt_2,0,mst,0-12,121373,121348,90855,3186,2576,launch_200,0.9997940233824656,0.748714441111514,0.026255068068694994,0.028352869957624788,1.0799008360382463,1.039547430465329,1.1217732600207175,2576,True,False,holdout,False
inv_ctl_divyield_gt_2,0,mst,13-24,14356,14355,10101,570,509,launch_200,0.9999303427138478,0.7036572622779519,0.03970741901776385,0.05039105039105039,1.2690588216904006,1.1658632012213366,1.3808635861015839,509,True,False,holdout,False
inv_ctl_divyield_gt_2,3,all,ALL,135729,135612,101019,3752,3087,launch_200,0.9991379881970691,0.7449119546942748,0.027667168097218534,0.030558607786653997,1.1045079741907575,1.0667857546538826,1.1435205905242616,3087,True,False,holdout,False
inv_ctl_divyield_gt_2,3,drawdown,0-10,98461,98359,72942,2540,2073,launch_200,0.9989640568346858,0.7415894834229709,0.025823768033428562,0.028419840421156535,1.1005303480254078,1.0547862715953458,1.1481977887933077,2073,True,False,holdout,False
inv_ctl_divyield_gt_2,3,drawdown,10-20,34770,34755,26182,1115,931,launch_200,0.9995685936151855,0.7533304560494892,0.032081714861171055,0.03555878084179971,1.1083815499163667,1.0405583380572179,1.1804522563451145,931,True,False,holdout,False
inv_ctl_divyield_gt_2,3,drawdown,20-30,2498,2498,1895,97,83,launch_200,1.0,0.7586068855084067,0.03883106485188151,0.043799472295514515,1.1279492968473737,0.9134818698235427,1.389951774651967,83,False,False,holdout,False
inv_ctl_divyield_gt_2,3,mst,0-12,121373,121265,90868,3186,2585,launch_200,0.9991101810122515,0.7493341029975673,0.02627303838700367,0.02844785843201127,1.082777637400454,1.0423877892399778,1.124684942154017,2585,True,False,holdout,False
inv_ctl_divyield_gt_2,3,mst,13-24,14356,14347,10151,566,502,launch_200,0.9993730844246308,0.707534676238935,0.0394507562556632,0.049453255836863365,1.2535439248966056,1.1508860803853782,1.3648422432524079,502,True,False,holdout,False
inv_ctl_divyield_gt_2,6,all,ALL,135729,135476,101089,3744,3088,launch_200,0.9981359915714402,0.7461764445363016,0.027635891227966575,0.030547339473137532,1.1053502570680505,1.0676050730111826,1.1443864347892843,3088,True,False,holdout,False
inv_ctl_divyield_gt_2,6,drawdown,0-10,98461,98241,72643,2533,2077,launch_200,0.9977656127806949,0.7394366914017569,0.025783532333750674,0.02859188084192558,1.108920239159736,1.0628747452147715,1.1568993217661447,2077,True,False,holdout,False
inv_ctl_divyield_gt_2,6,drawdown,10-20,34770,34737,26496,1114,926,launch_200,0.9990509059534081,0.7627601692719579,0.0320695511990097,0.034948671497584544,1.0897773804412876,1.0228990909088984,1.1608599430444986,926,True,False,holdout,False
inv_ctl_divyield_gt_2,6,drawdown,20-30,2498,2498,1950,97,85,launch_200,1.0,0.7806244995996797,0.03883106485188151,0.04358974358974359,1.1225482421358708,0.9113632930227683,1.3799513839386837,85,False,False,holdout,False
inv_ctl_divyield_gt_2,6,mst,0-12,121373,121139,90862,3181,2590,launch_200,0.9980720588598783,0.7500639760935784,0.026259090796523003,0.02850476546851269,1.0855198944011815,1.0450672547186204,1.1274907136947965,2590,True,False,holdout,False
inv_ctl_divyield_gt_2,6,mst,13-24,14356,14337,10227,563,498,launch_200,0.9986765115631095,0.7133291483573969,0.03926902420311083,0.04869463185684952,1.2400265309620808,1.1380496654921066,1.350633881779841,498,True,False,holdout,False
inv_ctl_divyield_gt_2,12,all,ALL,135729,133098,99362,3690,3099,launch_200,0.980615785867427,0.7465326300921126,0.027723932741288374,0.031188985728950704,1.1249841795533553,1.086647674582076,1.1646281554491642,3099,True,False,holdout,False
inv_ctl_divyield_gt_2,12,drawdown,0-10,98461,96538,70743,2507,2083,launch_200,0.9804694244421649,0.7327995193602519,0.025969048457602187,0.029444609360643456,1.1338347421052246,1.086840538874386,1.1827967131176649,2083,True,False,holdout,False
inv_ctl_divyield_gt_2,12,drawdown,10-20,34770,34115,26695,1086,927,launch_200,0.9811619211964338,0.7825003664077386,0.03183350432361132,0.03472560404570144,1.090850812172288,1.0239346395938247,1.1619728801970683,927,True,False,holdout,False
inv_ctl_divyield_gt_2,12,drawdown,20-30,2498,2445,1924,97,89,launch_200,0.9787830264211369,0.7869120654396728,0.03967280163599182,0.04625779625779626,1.1659825963949675,0.9513414344078112,1.4262034281233589,89,False,False,holdout,False
inv_ctl_divyield_gt_2,12,mst,0-12,121373,118828,88953,3129,2614,launch_200,0.9790315803350004,0.7485861918066449,0.026332177601238765,0.029386305127426845,1.1159846167088134,1.0746022675776665,1.158910529749648,2614,True,False,holdout,False
inv_ctl_divyield_gt_2,12,mst,13-24,14356,14270,10409,561,485,launch_200,0.9940094733909167,0.7294323756131745,0.03931324456902593,0.04659429339994236,1.1852060014566443,1.0863983686360552,1.2925231534715689,485,True,False,holdout,False
h9_rs6_top_decile,0,all,ALL,135729,135531,13573,578,125,launch_500,0.9985412107950401,0.10014682987655961,0.00426470696740967,0.009209459957268106,2.1594590267621174,1.8138537093286295,2.5701873481727135,125,True,True,holdout,True
h9_rs6_top_decile,0,drawdown,0-10,98461,98287,9842,414,105,launch_500,0.9982328028356405,0.10013531799729364,0.004212154201471202,0.010668563300142247,2.5328045436741085,2.094230869830203,3.0620291345922315,105,True,True,holdout,True
h9_rs6_top_decile,0,drawdown,10-20,34770,34746,3481,152,18,launch_500,0.9993097497842968,0.1001841938640419,0.004374604270995223,0.005170927894283252,1.1820332935181965,0.7482769020699401,1.8651685214572078,18,False,False,holdout,False
h9_rs6_top_decile,0,drawdown,20-30,2498,2498,250,12,2,launch_500,1.0,0.100080064051241,0.004803843074459567,0.008,1.6653333333333336,0.4572666231002748,5.97324462717758,2,False,False,holdout,False
h9_rs6_top_decile,0,mst,0-12,121373,121192,12138,468,96,launch_500,0.9985087292890511,0.10015512575087465,0.0038616410324113803,0.007909045971329708,2.048104913156816,1.6784237120060346,2.49841953939759,96,False,False,holdout,False
h9_rs6_top_decile,0,mst,13-24,14356,14339,1435,110,29,launch_500,0.9988158261354138,0.10007671385731222,0.00767138573122254,0.020209059233449476,2.634342730440291,1.8389448618915034,3.7636983014386685,29,False,False,holdout,False
h9_rs6_top_decile,3,all,ALL,135729,126915,12083,500,74,launch_500,0.9350617775125434,0.09520545246818737,0.003939644644053107,0.006124306877431101,1.5545328146983364,1.2390897729485857,1.9496603764561726,74,False,False,holdout,False
h9_rs6_top_decile,3,drawdown,0-10,98461,91805,8774,354,65,launch_500,0.9323996303104782,0.09557213659386744,0.0038559991285877677,0.007408251652609984,1.9212275225080777,1.508564195475178,2.4457029117281452,65,False,False,holdout,False
h9_rs6_top_decile,3,drawdown,10-20,34770,32761,3083,134,9,launch_500,0.9422203048605119,0.09410579652635756,0.004090229235981808,0.0029192345118391177,0.7137092674803084,0.37567553560331324,1.3542191725261123,9,False,False,holdout,False
h9_rs6_top_decile,3,drawdown,20-30,2498,2349,226,12,0,launch_500,0.9403522818254604,0.09621115368241805,0.005108556832694764,0.0,0.0,0.0,3.271670740664991,0,False,False,holdout,False
h9_rs6_top_decile,3,mst,0-12,121373,113325,10794,407,50,launch_500,0.9336920072833332,0.09524818001323626,0.0035914405470990514,0.004632203075782842,1.2897897139142276,0.9788872699905777,1.6988326715287398,50,False,False,holdout,False
h9_rs6_top_decile,3,mst,13-24,14356,13590,1289,93,24,launch_500,0.9466425188074673,0.09484915378955114,0.006843267108167771,0.018619084561675717,2.720788808528742,1.8329663494334456,4.026640151525451,24,False,False,holdout,False
h9_rs6_top_decile,6,all,ALL,135729,123138,11478,480,51,launch_500,0.9072342682845965,0.09321249330019978,0.0038980655849534668,0.004443282801881861,1.139868661787768,0.8674281502838074,1.4973757320026837,51,False,False,holdout,False
h9_rs6_top_decile,6,drawdown,0-10,98461,88865,8321,336,43,launch_500,0.9025400920161282,0.09363641478647386,0.003781016148089799,0.00516764811921644,1.3667352681969314,1.0153188325504536,1.8389330225035918,43,False,False,holdout,False
