feature,lag,decile,rows,k_win,k_loss,median_fwd_12m,coverage,win_100_rate,loss_50_rate,ratio,sufficient
op_margin_delta,12,9,51004,1824,3385,0.05824831888758086,0.9138752467231936,0.0357619010273704,0.06636734373774605,0.5388478581979321,True
op_margin_delta,12,10,51132,2612,5564,0.020489195673710436,0.9138752467231936,0.0510834702339044,0.10881639677696942,0.46944644140905817,True
peg,0,1,22874,796,1564,0.04427463717122304,0.40821718088974385,0.03479933549007607,0.068374573751858,0.5089514066496165,True
peg,0,2,22748,622,1341,0.0627115475339044,0.40821718088974385,0.027343063126428698,0.05895023738350624,0.4638329604772558,True
peg,0,3,22787,528,1026,0.0678724992004549,0.40821718088974385,0.023171106332558037,0.04502567253258437,0.5146198830409356,True
peg,0,4,22750,557,959,0.0662808147634486,0.40821718088974385,0.024483516483516484,0.04215384615384615,0.580813347236705,True
peg,0,5,22739,483,865,0.07721791156398994,0.40821718088974385,0.021241039623554246,0.03804037116847707,0.5583815028901734,True
peg,0,6,22806,373,741,0.07121801150179308,0.40821718088974385,0.01635534508462685,0.03249144961852144,0.5033738191632928,True
peg,0,7,22775,346,742,0.07742792405656695,0.40821718088974385,0.015192096597145993,0.03257958287596048,0.46630727762803237,True
peg,0,8,22762,342,617,0.0798506750878838,0.40821718088974385,0.015025041736227046,0.02710658114401195,0.5542949756888169,True
peg,0,9,22774,350,687,0.07757100211615642,0.40821718088974385,0.015368402564327742,0.03016597874769474,0.5094614264919942,True
peg,0,10,22900,327,684,0.07647312131407769,0.40821718088974385,0.014279475982532751,0.029868995633187772,0.47807017543859653,True
peg,3,1,22844,817,1516,0.053103420238070465,0.40764223972718056,0.035764314480826474,0.06636315881631938,0.5389182058047494,True
peg,3,2,22721,649,1334,0.06796390298928379,0.40764223972718056,0.0285638836318824,0.05871220456846089,0.48650674662668664,True
peg,3,3,22750,590,1068,0.06956083589121187,0.40764223972718056,0.025934065934065935,0.046945054945054944,0.552434456928839,True
peg,3,4,22722,563,955,0.07184407845987362,0.40764223972718056,0.024777748437637533,0.04202975090220931,0.5895287958115184,True
peg,3,5,22695,506,891,0.08055277675771277,0.40764223972718056,0.022295659836968497,0.03925974884335757,0.5679012345679013,True
peg,3,6,22780,405,797,0.07608905311797454,0.40764223972718056,0.01777875329236172,0.03498683055311677,0.508155583437892,True
peg,3,7,22740,386,746,0.07374394612243618,0.40764223972718056,0.016974494283201406,0.03280562884784521,0.517426273458445,True
peg,3,8,22732,359,694,0.08023325965345374,0.40764223972718056,0.015792715115256026,0.03052964983283477,0.5172910662824207,True
peg,3,9,22739,361,701,0.08181480104127914,0.40764223972718056,0.015875808083029158,0.03082809270416465,0.514978601997147,True
peg,3,10,22871,332,712,0.0761876528570371,0.40764223972718056,0.014516199554020375,0.03113112675440514,0.4662921348314607,True
peg,6,1,22712,786,1455,0.05826854117751523,0.40529590663385384,0.03460725607608313,0.06406305036984854,0.5402061855670104,True
peg,6,2,22592,681,1298,0.07459494211758855,0.40529590663385384,0.03014341359773371,0.05745396600566572,0.524653312788906,True
peg,6,3,22615,584,1129,0.07975714088588393,0.40529590663385384,0.02582356842803449,0.04992261773159407,0.5172719220549159,True
peg,6,4,22596,566,996,0.07506739910339555,0.40529590663385384,0.02504868118251018,0.044078597981943704,0.568273092369478,True
peg,6,5,22577,529,926,0.08054577464788748,0.40529590663385384,0.023430925277937723,0.0410151924524959,0.5712742980561555,True
peg,6,6,22625,419,836,0.07765873736456608,0.40529590663385384,0.018519337016574586,0.036950276243093924,0.5011961722488039,True
peg,6,7,22618,387,726,0.07770100871387853,0.40529590663385384,0.017110266159695818,0.03209832876470068,0.5330578512396694,True
peg,6,8,22593,385,697,0.08270803583019593,0.40529590663385384,0.017040676315672996,0.030850263355906696,0.5523672883787661,True
peg,6,9,22614,381,732,0.0877265760967354,0.40529590663385384,0.016847970283894932,0.03236932873441231,0.5204918032786885,True
peg,6,10,22742,352,738,0.07821891280974946,0.40529590663385384,0.01547797027526163,0.03245097177029285,0.4769647696476964,True
peg,12,1,22475,867,1316,0.07253831618727702,0.4012784828717684,0.038576195773081204,0.058553948832035595,0.6588145896656535,True
peg,12,2,22376,759,1318,0.08408899629793454,0.4012784828717684,0.03392027171969968,0.058902395423668215,0.5758725341426404,True
peg,12,3,22388,603,1098,0.08696677927157836,0.4012784828717684,0.02693407182419153,0.04904413078434876,0.5491803278688525,True
peg,12,4,22380,595,922,0.08748667068772886,0.4012784828717684,0.026586237712243076,0.04119749776586238,0.6453362255965293,True
peg,12,5,22342,548,920,0.08881162037898371,0.4012784828717684,0.024527795183958465,0.041178050308835375,0.5956521739130435,True
peg,12,6,22412,417,848,0.08846067493940091,0.4012784828717684,0.018606103872925217,0.03783687310369445,0.4917452830188679,True
peg,12,7,22400,385,710,0.09035952454253293,0.4012784828717684,0.0171875,0.03169642857142857,0.5422535211267606,True
peg,12,8,22368,361,669,0.09205996711587616,0.4012784828717684,0.016139127324749643,0.029908798283261803,0.539611360239163,True
peg,12,9,22396,381,725,0.08820659599991809,0.4012784828717684,0.01701196642257546,0.032371852116449364,0.5255172413793104,True
peg,12,10,22504,384,757,0.08049475239879056,0.4012784828717684,0.017063633131887666,0.03363846427301813,0.5072655217965655,True
pe,0,1,43554,1864,3652,0.05944466021719064,0.7666974734828539,0.04279744684759149,0.08384993341598934,0.5104052573932092,True
pe,0,2,42956,1113,2396,0.07733224447675502,0.7666974734828539,0.02591023372753515,0.05577800540087532,0.4645242070116861,True
pe,0,3,42901,864,1825,0.0750710333482878,0.7666974734828539,0.0201393906901937,0.04253980093704109,0.47342465753424656,True
pe,0,4,42685,807,1556,0.07483332502036677,0.7666974734828539,0.0189059388543985,0.036453086564366875,0.518637532133676,True
pe,0,5,42664,768,1428,0.07950503567643785,0.7666974734828539,0.018001125070316894,0.033470841927620475,0.5378151260504201,True
pe,0,6,42630,711,1421,0.07926807177423878,0.7666974734828539,0.016678395496129487,0.03333333333333333,0.5003518648838846,True
pe,0,7,42567,803,1589,0.07912627470728939,0.7666974734828539,0.018864378509173774,0.037329386614043746,0.5053492762743864,True
pe,0,8,42587,1011,1821,0.06395037963854122,0.7666974734828539,0.02373963885692817,0.042759527555357266,0.5551894563426689,True
pe,0,9,42664,1208,2338,0.059403577385245154,0.7666974734828539,0.028314269641852616,0.05480030001875117,0.5166809238665526,True
pe,0,10,42853,1600,3406,0.03836694540088548,0.7666974734828539,0.03733694257111521,0.0794810164982615,0.46975924838520255,True
pe,3,1,43514,1914,3517,0.05932961600742204,0.7668067302146805,0.04398584363653077,0.08082456220986349,0.5442138185953938,True
pe,3,2,43057,1199,2486,0.07628290838673979,0.7668067302146805,0.027846807719999072,0.057737417841465966,0.48230088495575224,True
pe,3,3,42915,925,1810,0.076161841424077,0.7668067302146805,0.021554235115926832,0.04217639519981359,0.511049723756906,True
pe,3,4,42711,838,1552,0.07415616243079892,0.7668067302146805,0.019620238346093513,0.0363372433330992,0.5399484536082475,True
pe,3,5,42628,828,1460,0.08095190022195509,0.7668067302146805,0.019423852866660412,0.03424978887116449,0.567123287671233,True
pe,3,6,42558,715,1470,0.08241378550621159,0.7668067302146805,0.016800601532026883,0.03454109685605527,0.48639455782312924,True
pe,3,7,42679,821,1653,0.0775906074527819,0.7668067302146805,0.019236626912533097,0.03873099182267626,0.4966727162734422,True
pe,3,8,42510,991,1819,0.06883114306265936,0.7668067302146805,0.023312161844271935,0.04278993178075747,0.5448048378229796,True
pe,3,9,42697,1250,2338,0.05850202429149798,0.7668067302146805,0.0292760615499918,0.054757945523104666,0.5346449957228401,True
pe,3,10,42853,1577,3406,0.037683182135380244,0.7668067302146805,0.03680022402165543,0.0794810164982615,0.46300645918966526,True
pe,6,1,43470,1859,3414,0.06084605227663187,0.7646771194910428,0.042765125373821024,0.07853692201518288,0.544522554188635,True
pe,6,2,42818,1268,2399,0.07748737911555204,0.7646771194910428,0.029613713858657575,0.056027838759400254,0.5285535639849938,True
pe,6,3,42782,930,1853,0.07569114758731488,0.7646771194910428,0.021738114160160815,0.043312608106212895,0.5018888289260658,True
pe,6,4,42567,872,1563,0.07888040712468203,0.7646771194910428,0.02048535250311274,0.03671858481922616,0.5579014715291107,True
pe,6,5,42571,801,1489,0.08258570589262737,0.7646771194910428,0.018815625660661014,0.03497686218317634,0.5379449294828744,True
pe,6,6,42511,826,1521,0.08206245461147432,0.7646771194910428,0.01943026510785444,0.03577897485356731,0.5430637738330046,True
pe,6,7,42457,838,1646,0.07926988265971313,0.7646771194910428,0.01973761688296394,0.03876863650281461,0.5091130012150669,True
pe,6,8,42444,994,1829,0.07208088063188689,0.7646771194910428,0.023419093393648102,0.04309207426255772,0.5434663750683434,True
pe,6,9,42574,1266,2292,0.05956848558360628,0.7646771194910428,0.029736458871611783,0.05383567435524029,0.5523560209424084,True
pe,6,10,42739,1614,3509,0.03728489483747599,0.7646771194910428,0.03776410304405812,0.0821029972624535,0.45996010259333137,True
pe,12,1,43081,1837,3298,0.06844106463878319,0.7581145512055854,0.04264060722824447,0.0765534690466795,0.5570042449969679,True
pe,12,2,42482,1355,2320,0.07747480307881094,0.7581145512055854,0.03189586177675251,0.0546113648133327,0.584051724137931,True
pe,12,3,42384,965,1852,0.07922094869372887,0.7581145512055854,0.022768025670064175,0.0436957342393356,0.5210583153347732,True
pe,12,4,42325,898,1569,0.08388457482504075,0.7581145512055854,0.02121677495569994,0.037070289427052566,0.5723390694710007,True
pe,12,5,42019,826,1515,0.08115480177163237,0.7581145512055854,0.019657773864204288,0.03605511792284443,0.5452145214521451,True
pe,12,6,42220,793,1487,0.08208297973915435,0.7581145512055854,0.018782567503552818,0.0352202747513027,0.5332885003362474,True
pe,12,7,42095,902,1633,0.08116421238801963,0.7581145512055854,0.021427723007483072,0.038793205843924455,0.552357624004899,True
pe,12,8,42100,1103,1779,0.08028817386539733,0.7581145512055854,0.02619952494061758,0.04225653206650831,0.6200112422709387,True
pe,12,9,42195,1299,2208,0.06044754431851218,0.7581145512055854,0.030785638108780662,0.05232847493778884,0.5883152173913043,True
pe,12,10,42368,1588,3525,0.04047517562562741,0.7581145512055854,0.03748111782477341,0.08319958459214502,0.45049645390070914,True
pe_vs_5y_median,0,1,37879,1575,2974,0.0480932503183813,0.6769493371161238,0.04157976715330394,0.07851316032630218,0.5295897780766644,True
pe_vs_5y_median,0,2,37759,1148,1985,0.07659669495310406,0.6769493371161238,0.03040334754628036,0.052570248152758285,0.5783375314861461,True
pe_vs_5y_median,0,3,37789,846,1538,0.0818385650224216,0.6769493371161238,0.02238746725237503,0.04069967450845484,0.5500650195058517,True
pe_vs_5y_median,0,4,37751,678,1361,0.08662508662508661,0.6769493371161238,0.01795978914465842,0.03605202511191757,0.49816311535635566,True
pe_vs_5y_median,0,5,37745,642,1186,0.0881244109330821,0.6769493371161238,0.017008875347728176,0.03142138031527355,0.5413153456998313,True
pe_vs_5y_median,0,6,37803,607,1026,0.08413006327652295,0.6769493371161238,0.01605692669893924,0.027140703118800097,0.5916179337231969,True
pe_vs_5y_median,0,7,37778,585,1069,0.08337989839961024,0.6769493371161238,0.015485203028217482,0.028296892371221346,0.5472404115996259,True
pe_vs_5y_median,0,8,37762,690,1196,0.07074644072319147,0.6769493371161238,0.0182723372702717,0.03167205126847095,0.576923076923077,True
pe_vs_5y_median,0,9,37786,836,1630,0.0662724564577617,0.6769493371161238,0.02212459641136929,0.04313767003652146,0.5128834355828221,True
pe_vs_5y_median,0,10,37901,1188,2369,0.05138650306748471,0.6769493371161238,0.031344819397905066,0.06250494709902113,0.50147741663149,True
pe_vs_5y_median,3,1,37624,1539,2876,0.04852310419820882,0.6723587632854395,0.040904741654263235,0.07644056984903254,0.5351182197496522,True
pe_vs_5y_median,3,2,37504,1162,1900,0.07749697091736463,0.6723587632854395,0.030983361774744027,0.05066126279863481,0.6115789473684211,True
pe_vs_5y_median,3,3,37529,890,1515,0.0825878770390076,0.6723587632854395,0.023714993738175812,0.040368781475658824,0.5874587458745875,True
pe_vs_5y_median,3,4,37498,758,1351,0.08518665577063678,0.6723587632854395,0.02021441143527655,0.036028588191370205,0.5610658771280533,True
pe_vs_5y_median,3,5,37486,629,1229,0.08349852495697574,0.6723587632854395,0.01677959771648082,0.03278557328069146,0.5117982099267697,True
pe_vs_5y_median,3,6,37548,629,1116,0.08436541974543221,0.6723587632854395,0.016751890912964737,0.029721955896452542,0.5636200716845877,True
pe_vs_5y_median,3,7,37523,652,1122,0.08504373430328216,0.6723587632854395,0.01737600938091304,0.029901660315006795,0.5811051693404634,True
pe_vs_5y_median,3,8,37505,702,1281,0.07261146496815285,0.6723587632854395,0.01871750433275563,0.03415544594054126,0.5480093676814988,True
pe_vs_5y_median,3,9,37528,831,1567,0.06873893531290465,0.6723587632854395,0.02214346621189512,0.041755489234704755,0.5303126994256542,True
pe_vs_5y_median,3,10,37645,1159,2278,0.05529454282616553,0.6723587632854395,0.030787621198034267,0.060512684287421965,0.5087796312554873,True
pe_vs_5y_median,6,1,37269,1530,2698,0.05288610577221142,0.6661006809739253,0.04105288577638252,0.07239260511416995,0.5670867309117865,True
pe_vs_5y_median,6,2,37154,1123,1861,0.07810608672442076,0.6661006809739253,0.030225547720299294,0.05008881950799376,0.6034390112842557,True
pe_vs_5y_median,6,3,37188,923,1433,0.08415352023102729,0.6661006809739253,0.024819834355168335,0.03853393567817576,0.6441032798325191,True
pe_vs_5y_median,6,4,37152,770,1405,0.08480903998228584,0.6661006809739253,0.02072566752799311,0.037817614125753664,0.5480427046263345,True
pe_vs_5y_median,6,5,37126,694,1253,0.08474387333136923,0.6661006809739253,0.018693099175779777,0.03374993266174649,0.5538707102952912,True
pe_vs_5y_median,6,6,37204,644,1095,0.0862546393857534,0.6661006809739253,0.01730996667025051,0.02943231910547253,0.5881278538812785,True
pe_vs_5y_median,6,7,37176,632,1144,0.08435715183190318,0.6661006809739253,0.017000215192597375,0.030772541424574994,0.5524475524475525,True
pe_vs_5y_median,6,8,37163,744,1336,0.07780471677319811,0.6661006809739253,0.02001991227834136,0.03594973495143019,0.5568862275449101,True
pe_vs_5y_median,6,9,37179,839,1592,0.07096919145111924,0.6661006809739253,0.022566502595551253,0.042819871432798084,0.5270100502512564,True
pe_vs_5y_median,6,10,37285,1179,2233,0.055484658491927075,0.6661006809739253,0.03162129542711546,0.05989003620759018,0.5279892521271832,True
pe_vs_5y_median,12,1,36586,1518,2410,0.061481640525176906,0.6538710913851963,0.04149128081779916,0.06587219154867982,0.6298755186721993,True
pe_vs_5y_median,12,2,36474,1192,1690,0.07389405296630047,0.6538710913851963,0.032680813730328453,0.04633437517135494,0.7053254437869823,True
pe_vs_5y_median,12,3,36498,937,1448,0.08530254998239706,0.6538710913851963,0.02567263959669023,0.039673406762014356,0.6470994475138122,True
pe_vs_5y_median,12,4,36468,795,1357,0.08882725403811098,0.6538710913851963,0.02179993418887792,0.037210705275858284,0.5858511422254975,True
pe_vs_5y_median,12,5,36453,646,1218,0.08839779005524862,0.6538710913851963,0.017721449537760954,0.03341288782816229,0.5303776683087028,True
pe_vs_5y_median,12,6,36513,654,1178,0.08899190561845294,0.6538710913851963,0.01791142880617862,0.032262481855777396,0.5551782682512733,True
pe_vs_5y_median,12,7,36496,637,1186,0.08688950739653412,0.6538710913851963,0.01745396755808856,0.0324967119684349,0.5370994940978078,True
pe_vs_5y_median,12,8,36470,751,1343,0.08121393372302699,0.6538710913851963,0.020592267617219634,0.036824787496572524,0.5591958302308265,True
pe_vs_5y_median,12,9,36502,903,1490,0.07436282054687138,0.6538710913851963,0.024738370500246562,0.04081968111336365,0.6060402684563759,True
pe_vs_5y_median,12,10,36608,1156,2275,0.05457326696506859,0.6538710913851963,0.0315777972027972,0.06214488636363636,0.5081318681318682,True
fcf_ps_slope,0,1,55594,1728,5733,0.02948142430540812,0.9941610336761487,0.03108249091628593,0.10312263913371947,0.30141287284144425,True
fcf_ps_slope,0,2,55477,1824,3698,0.05984539938492217,0.9941610336761487,0.03287849018512176,0.06665825477224796,0.49323958896700915,True
fcf_ps_slope,0,3,55483,1822,3721,0.058842482580852895,0.9941610336761487,0.03283888758718887,0.06706558765748066,0.4896533190002688,True
fcf_ps_slope,0,4,55496,2142,3995,0.056157535897191746,0.9941610336761487,0.038597376387487385,0.07198717024650425,0.5361702127659574,True
fcf_ps_slope,0,5,55438,2473,4210,0.05942879900090614,0.9941610336761487,0.04460839135610953,0.07594069050110033,0.5874109263657957,True
fcf_ps_slope,0,6,55512,2524,4066,0.06437930453773288,0.9941610336761487,0.04546764663496181,0.07324542441273958,0.6207575012297099,True
fcf_ps_slope,0,7,55498,2166,3711,0.06457318287302893,0.9941610336761487,0.039028433457061515,0.06686727449637825,0.5836701697655619,True
fcf_ps_slope,0,8,55465,1853,3362,0.06400000000000006,0.9941610336761487,0.03340845578292617,0.060614802127467775,0.5511600237953599,True
fcf_ps_slope,0,9,55490,1815,3610,0.06107772511862797,0.9941610336761487,0.03270859614344927,0.06505676698504236,0.502770083102493,True
fcf_ps_slope,0,10,55605,1933,5612,0.03995276520369995,0.9941610336761487,0.03476306087582052,0.10092617570362378,0.34444048467569494,True
fcf_ps_slope,3,1,54929,1729,5533,0.036539306104523606,0.9823792175785127,0.031476997578692496,0.10073003331573485,0.3124887041388036,True
fcf_ps_slope,3,2,54816,1776,3494,0.06364213530024843,0.9823792175785127,0.03239929947460595,0.0637405137186223,0.5082999427590155,True
fcf_ps_slope,3,3,54840,1784,3606,0.06326908254488839,0.9823792175785127,0.0325309992706054,0.06575492341356674,0.49473100388241814,True
fcf_ps_slope,3,4,54811,2135,3846,0.061357502927847696,0.9823792175785127,0.03895203517542099,0.07016839685464596,0.5551222048881956,True
fcf_ps_slope,3,5,54797,2351,4052,0.061348124545150595,0.9823792175785127,0.04290380860266073,0.07394565395915835,0.5802073050345508,True
fcf_ps_slope,3,6,54858,2519,3960,0.06370267801714646,0.9823792175785127,0.04591855335593715,0.07218637208793613,0.6361111111111111,True
fcf_ps_slope,3,7,54831,2069,3561,0.0663996706217016,0.9823792175785127,0.0377341285039485,0.06494501285769,0.5810165683796686,True
fcf_ps_slope,3,8,54813,1809,3287,0.06383892947025971,0.9823792175785127,0.03300311969788189,0.059967525951872734,0.5503498630970489,True
fcf_ps_slope,3,9,54829,1824,3498,0.05717319622198613,0.9823792175785127,0.033267066698280105,0.0637983548851885,0.5214408233276158,True
fcf_ps_slope,3,10,54956,1882,5536,0.03343916369439737,0.9823792175785127,0.03424557828080646,0.10073513356139457,0.3399566473988439,True
fcf_ps_slope,6,1,54242,1824,5303,0.04137529493539249,0.9698952926468428,0.0336270786475425,0.09776556911618303,0.3439562511785782,True
fcf_ps_slope,6,2,54120,1758,3250,0.06447396889020474,0.9698952926468428,0.03248337028824834,0.06005173688100517,0.540923076923077,True
fcf_ps_slope,6,3,54136,1686,3525,0.06287373877434477,0.9698952926468428,0.031143786020393083,0.0651137874981528,0.4782978723404255,True
fcf_ps_slope,6,4,54115,2036,3594,0.06331387516838793,0.9698952926468428,0.037623579414210476,0.0664141180818627,0.5664997217584863,True
fcf_ps_slope,6,5,54098,2410,3945,0.05774621337445607,0.9698952926468428,0.04454878184036378,0.07292321342748345,0.6108998732572877,True
fcf_ps_slope,6,6,54160,2455,3794,0.0671994477283383,0.9698952926468428,0.04532865583456425,0.07005169867060561,0.6470743278861361,True
fcf_ps_slope,6,7,54141,2061,3568,0.06756935854391255,0.9698952926468428,0.038067268798138196,0.06590199663840712,0.5776345291479821,True
fcf_ps_slope,6,8,54104,1738,3177,0.06272475286475099,0.9698952926468428,0.03212331805411799,0.05872024249593376,0.5470569719861504,True
fcf_ps_slope,6,9,54135,1744,3409,0.06022203071931864,0.9698952926468428,0.032215756904036205,0.06297219913180013,0.5115869756526841,True
fcf_ps_slope,6,10,54259,1791,5557,0.0318179276407764,0.9698952926468428,0.03300834884535284,0.10241618901933319,0.32229620298722333,True
fcf_ps_slope,12,1,52857,1782,4978,0.040559199171556815,0.9451853603143728,0.033713604631363865,0.09417863291522409,0.3579750903977501,True
fcf_ps_slope,12,2,52738,1630,3132,0.06500365699073996,0.9451853603143728,0.030907505024839774,0.059387917630551026,0.520434227330779,True
fcf_ps_slope,12,3,52759,1636,3286,0.06317451961042386,0.9451853603143728,0.031008927386796566,0.062283212342917796,0.4978697504564821,True
fcf_ps_slope,12,4,52735,1941,3512,0.0630295822803626,0.9451853603143728,0.03680667488385323,0.06659713662652887,0.5526765375854215,True
fcf_ps_slope,12,5,52723,2356,3605,0.06405472636815923,0.9451853603143728,0.04468637975835973,0.06837623048764296,0.6535367545076283,True
fcf_ps_slope,12,6,52783,2315,3628,0.07087466185752933,0.9451853603143728,0.04385881818009586,0.06873425155826686,0.6380926130099228,True
fcf_ps_slope,12,7,52754,1940,3249,0.06422265474847733,0.9451853603143728,0.03677446259999242,0.06158774690070895,0.5971068020929516,True
fcf_ps_slope,12,8,52729,1666,2906,0.06769087832232801,0.9451853603143728,0.03159551669859091,0.05511198771074741,0.5732966276668962,True
fcf_ps_slope,12,9,52761,1690,3175,0.06190476190476191,0.9451853603143728,0.032031235192661246,0.06017702469627187,0.5322834645669291,True
fcf_ps_slope,12,10,52875,1715,5324,0.03479544495993259,0.9451853603143728,0.03243498817966903,0.1006903073286052,0.3221262208865514,True
pegy,0,1,23725,831,1624,0.04625976326596337,0.4233035653516455,0.035026343519494206,0.06845100105374077,0.5116995073891626,True
pegy,0,2,23604,628,1380,0.06359331345493058,0.4233035653516455,0.02660566005761735,0.058464667005592275,0.4550724637681159,True
pegy,0,3,23608,553,1046,0.06994599467152007,0.4233035653516455,0.023424262961707895,0.04430701457133175,0.52868068833652,True
pegy,0,4,23605,574,971,0.06875217845939363,0.4233035653516455,0.024316882016521924,0.041135352679517054,0.5911431513903193,True
pegy,0,5,23572,485,847,0.07929177395499565,0.4233035653516455,0.020575258781605293,0.035932462243339555,0.5726092089728453,True
pegy,0,6,23645,383,774,0.07143156512384907,0.4233035653516455,0.01619792768027067,0.03273419327553394,0.49483204134366926,True
pegy,0,7,23625,360,731,0.0788147674761579,0.4233035653516455,0.015238095238095238,0.03094179894179894,0.4924760601915185,True
pegy,0,8,23588,347,649,0.08073709760861991,0.4233035653516455,0.014710869933864676,0.02751399016449042,0.534668721109399,True
pegy,0,9,23624,352,680,0.0782787995967198,0.4233035653516455,0.014900101591601761,0.02878428716559431,0.5176470588235295,True
pegy,0,10,23742,338,773,0.07481241247900372,0.4233035653516455,0.014236374357678376,0.03255833543930587,0.4372574385510996,True
pegy,3,1,23676,851,1555,0.05428200632876212,0.42252443947714385,0.03594357154924818,0.06567832404122317,0.547266881028939,True
pegy,3,2,23556,656,1401,0.06894821998632772,0.42252443947714385,0.027848531159789438,0.05947529291900153,0.46823697359029265,True
pegy,3,3,23575,620,1089,0.07224941147317576,0.42252443947714385,0.026299045599151645,0.04619300106044539,0.5693296602387512,True
pegy,3,4,23553,579,963,0.07436163055202538,0.42252443947714385,0.024582855687173607,0.04088651127244937,0.6012461059190031,True
pegy,3,5,23534,516,878,0.08148709803426024,0.42252443947714385,0.021925724483725675,0.037307724993626244,0.5876993166287016,True
pegy,3,6,23608,413,833,0.07515478703265077,0.42252443947714385,0.017494069806845137,0.03528464927143341,0.4957983193277311,True
pegy,3,7,23574,388,746,0.0765756810595416,0.42252443947714385,0.01645881055400017,0.031645032663103416,0.5201072386058981,True
pegy,3,8,23554,370,707,0.08396514476336003,0.42252443947714385,0.01570858452916702,0.030016133140867794,0.5233380480905233,True
pegy,3,9,23577,353,706,0.07853641855693616,0.42252443947714385,0.014972218687704118,0.029944437375408237,0.5,True
pegy,3,10,23696,350,817,0.07701650751484213,0.42252443947714385,0.014770425388251181,0.03447839297771776,0.4283965728274174,True
pegy,6,1,23534,809,1495,0.05970242169247997,0.4200079524572018,0.03437579671963967,0.0635251126030424,0.5411371237458193,True
pegy,6,2,23417,695,1348,0.07571332284879806,0.4200079524572018,0.029679292821454498,0.057565016868087286,0.5155786350148368,True
pegy,6,3,23429,597,1123,0.08116723173664853,0.4200079524572018,0.025481241196807374,0.04793205002347518,0.5316117542297417,True
pegy,6,4,23423,585,1029,0.07589984350547718,0.4200079524572018,0.0249754514793152,0.043931178755923665,0.5685131195335277,True
pegy,6,5,23386,555,932,0.08129973741551166,0.4200079524572018,0.023732147438638503,0.03985290344650646,0.5954935622317596,True
pegy,6,6,23459,400,870,0.07953006824678255,0.4200079524572018,0.017051025192889722,0.037085979794535144,0.4597701149425288,True
pegy,6,7,23443,414,733,0.07704419788348171,0.4200079524572018,0.017659855820500787,0.03126732926673207,0.5648021828103683,True
pegy,6,8,23409,389,728,0.08737273970521175,0.4200079524572018,0.01661754026229228,0.03109914989961126,0.5343406593406593,True
pegy,6,9,23437,377,719,0.08606326447463086,0.4200079524572018,0.01608567649443188,0.030677987797073005,0.5243393602225312,True
pegy,6,10,23561,383,833,0.07832830993163276,0.4200079524572018,0.016255676753957813,0.03535503586435211,0.45978391356542614,True
pegy,12,1,23294,904,1352,0.07300126842334076,0.4156645495936008,0.038808276809478834,0.05804069717523826,0.6686390532544378,True
pegy,12,2,23167,759,1353,0.0837866546496282,0.4156645495936008,0.03276211853066863,0.05840203738075711,0.5609756097560976,True
pegy,12,3,23198,616,1142,0.08838956198430348,0.4156645495936008,0.026554013277006638,0.04922838175704802,0.5394045534150612,True
pegy,12,4,23174,592,935,0.08711563962231694,0.4156645495936008,0.025545870371968586,0.04034694053680849,0.6331550802139038,True
pegy,12,5,23152,556,924,0.08836223589352132,0.4156645495936008,0.02401520387007602,0.03991015894955079,0.6017316017316018,True
pegy,12,6,23211,413,859,0.0907451019692338,0.4156645495936008,0.017793287665331094,0.037008315023049417,0.4807916181606519,True
pegy,12,7,23200,390,709,0.09030528809073712,0.4156645495936008,0.016810344827586206,0.030560344827586208,0.5500705218617771,True
pegy,12,8,23172,364,706,0.09137076670816158,0.4156645495936008,0.01570861384429484,0.030467805972725703,0.5155807365439093,True
pegy,12,9,23193,377,737,0.08855131696418561,0.4156645495936008,0.016254904497046523,0.031776829215711636,0.5115332428765265,True
pegy,12,10,23312,432,818,0.07703824021870942,0.4156645495936008,0.018531228551818806,0.03508922443376802,0.5281173594132029,True
pct_from_52w_high,0,1,55448,973,1802,0.0466794776907955,0.9917287280725321,0.017547972875486942,0.032498917905064206,0.5399556048834627,True
pct_from_52w_high,0,2,55336,1093,1897,0.07508464838454887,0.9917287280725321,0.01975206014167992,0.03428148041058262,0.5761729045861887,True
pct_from_52w_high,0,3,55364,1150,2042,0.0767642845029205,0.9917287280725321,0.020771620547648292,0.036883173181128534,0.5631733594515181,True
pct_from_52w_high,0,4,55335,1312,2278,0.07926704195820111,0.9917287280725321,0.023710129212975512,0.041167434715821814,0.5759438103599649,True
pct_from_52w_high,0,5,55311,1326,2565,0.07818866467123708,0.9917287280725321,0.02397353148559961,0.0463741389597006,0.5169590643274854,True
pct_from_52w_high,0,6,55372,1658,3043,0.07173029027876565,0.9917287280725321,0.029942931445495917,0.05495557321389872,0.5448570489648373,True
pct_from_52w_high,0,7,55363,1968,3743,0.06391526661796942,0.9917287280725321,0.03554720661813847,0.06760833047342088,0.5257814587229495,True
pct_from_52w_high,0,8,55336,2471,4992,0.05044236622594789,0.9917287280725321,0.04465447448315744,0.09021251987856006,0.4949919871794872,True
pct_from_52w_high,0,9,55365,3307,7276,0.013663435711783078,0.9917287280725321,0.05973087690779373,0.13141876636864444,0.45450797141286425,True
pct_from_52w_high,0,10,55470,4825,11662,-0.0697716457313895,0.9917287280725321,0.08698395529114837,0.21023976924463675,0.4137369233407649,True
pct_from_52w_high,3,1,54879,976,2055,0.06138927940593342,0.9814962082540775,0.01778458062282476,0.03744601760236156,0.4749391727493916,True
