system,ticker,signal_date,entry_date,entry_price,shares,exit_date,exit_price,exit_reason,pnl,ret,holding_days,bars_held,partial,rank,notional_in,notional_out
S-C_weinstein,IOGPQ,2006-03-17,2006-03-20,138.495375,74,2006-06-14,123.291,stop_10pct,-1144.4959417500013,-0.11156120314007367,86,60,False,0.07969684176494529,10248.65775,9123.534
S-C_weinstein,WWW,2006-04-21,2006-04-24,8.98327580368098,1154,2006-06-28,8.0647358527546,stop_10pct,-1079.6685088205686,-0.10404370629370618,65,46,False,0.03933562926832135,10366.700277447851,9306.705174078808
S-C_weinstein,FRGO,2006-05-26,2006-05-30,24.851975,377,2006-08-04,25.43625,delisted,201.31301417500254,0.02146522848499277,66,47,False,0.25213806338004074,9369.194575,9589.466250000001
S-C_weinstein,PSS,2006-05-26,2006-05-30,25.613875,366,2006-08-23,22.99485628125,stop_10pct,-976.3516467114387,-0.1040437062937064,85,60,False,0.1187596154170718,9374.67825,8416.1173989375
S-C_weinstein,TVTY,2006-03-24,2006-03-27,49.974624999999996,206,2006-09-25,44.558325,stop_10pct,-1135.2315876999983,-0.11016245989594953,182,126,False,0.021967352749307167,10294.77275,9179.01495
S-C_weinstein,OATS,2006-02-03,2006-02-06,14.295649999999998,698,2006-10-02,16.109625,stage3_close_below_sma30,1244.9316680500033,0.12463846953884161,238,165,False,0.08935053551617478,9978.363699999998,11244.518250000001
S-C_weinstein,WSTC1,2006-06-02,2006-06-05,48.45840999999999,85,2006-10-25,48.608175,delisted,4.4793652750004185,0.0010864114037330008,142,100,False,0.20216838858449293,4118.964849999999,4131.694875
S-C_weinstein,RYAN1,2006-07-28,2006-07-31,15.739249999999998,580,2006-11-01,16.169475000000002,delisted,231.0234395000025,0.025281913473854223,93,66,False,0.1913624682724635,9128.765,9378.295500000002
S-C_weinstein,CGX,2006-08-04,2006-08-07,61.653749999999995,147,2006-11-01,55.3496540625,stop_10pct,-943.901603209687,-0.1040437062937063,86,61,False,0.21313527125290177,9063.10125,8136.3991471875
S-C_weinstein,CFR,2006-04-28,2006-05-01,31.341117883586783,319,2006-12-11,30.46803560168883,stage3_close_below_sma30,-298.2303678872486,-0.02979975000810131,224,156,False,0.02187148847206699,9997.816604864183,9719.303356938737
S-C_weinstein,GKIS,2006-08-25,2006-08-28,20.049999999999997,419,2007-01-10,20.917575,delisted,346.34851107500253,0.04118611687564333,135,92,False,0.43915377142001644,8400.949999999999,8764.463925
S-C_weinstein,ADZA,2007-02-16,2007-02-20,24.110125,389,2007-04-03,24.059700000000003,delisted,-38.35338692499863,-0.004085268270957787,42,30,False,0.3451267057913683,9378.838625,9359.223300000001
S-C_weinstein,HYSL,2007-01-26,2007-01-29,40.63059,223,2007-04-20,51.870000000000005,delisted,2485.7607984299993,0.2740736385162912,81,57,False,0.14435346056873755,9060.62157,11567.01
S-C_weinstein,MZTI,2006-08-18,2006-08-21,24.748181539986007,314,2007-05-07,25.189794450173814,stage3_close_below_sma30,122.9859293380614,0.015810602080597258,259,177,False,0.021795934133932215,7770.929003555606,7909.595457354578
S-C_weinstein,GISX,2007-04-05,2007-04-09,28.882025,323,2007-05-14,28.94745,delisted,2.4533545750000485,0.00026272178155584136,35,25,False,0.23461020198126237,9328.894075,9350.02635
S-C_weinstein,STTX1,2007-03-02,2007-03-05,29.483525,199,2007-06-04,29.895075000000002,delisted,70.08210859999963,0.011932751610249426,91,63,False,0.25661477577118985,5867.221475,5949.119925
S-C_weinstein,LFUS,2007-02-09,2007-02-12,32.21153960789473,285,2007-06-20,28.917909682987496,stop_10pct,-956.106421646462,-0.10404370629370607,128,89,False,0.12233478071829862,9180.288788249998,8241.604259651436
S-C_weinstein,TBI,2007-04-20,2007-04-23,21.67405,463,2007-08-09,19.457878387500003,stop_10pct,-1045.131539430913,-0.1040437062937063,108,76,False,0.21487959207373541,10035.08515,9008.9976934125
S-C_weinstein,ARBA,2007-01-26,2007-01-29,9.1027,995,2007-09-10,8.99745,stage3_close_below_sma30,-122.73339924999891,-0.013537403526088121,224,155,False,0.04125211357364633,9057.1865,8952.46275
S-C_weinstein,CTEC1,2007-06-08,2007-06-11,20.410899999999998,293,2007-09-13,21.077175,delisted,183.0625690250008,0.030579874588468225,94,66,False,0.027520974362529316,5980.3937,6175.612275
S-C_weinstein,SNA,2006-07-28,2006-07-31,26.22596172339919,348,2007-09-17,29.583294014319808,stage3_close_below_sma30,1148.9300162436484,0.1257618250632082,413,284,False,0.07406417047443736,9126.634679742918,10294.986316983293
S-C_weinstein,RGP1,2007-06-22,2007-06-25,17.34955968299712,474,2007-09-25,15.575567205410668,stop_10pct,-856.4789445210836,-0.10404370629370607,92,64,False,0.1108309274324093,8223.691289740635,7382.818855364656
S-C_weinstein,TEK1,2007-10-19,2007-10-22,37.82778999999999,263,2007-11-23,37.905,delisted,0.3885062300014397,3.901190806376853e-05,32,23,False,0.2785362291727449,9948.708769999997,9969.015
S-C_weinstein,AXE,2006-07-28,2006-07-31,44.75104372174859,204,2007-11-26,51.55665868640423,stage3_close_below_sma30,1368.6986814984884,0.1497753817601466,483,333,False,0.2216513324152083,9129.212919236712,10517.558372026464
S-C_weinstein,BFH,2007-05-18,2007-05-21,54.802354298999994,170,2007-11-29,49.272796750230896,stop_10pct,-957.7175589691142,-0.10269640359640342,192,134,False,0.10112265965303147,9316.400230829999,8376.375447539252
S-C_weinstein,WWIN1,2007-10-26,2007-10-29,35.82772523916714,281,2007-12-04,31.790325000000003,stop_10pct,-1153.5101393231707,-0.11446211961989461,36,25,False,0.28017166340125965,10067.590792205965,8933.081325000001
