system,date,equity,cash,positions
S-C_weinstein,2023-01-25,194448.801210409,81607.472210409,5
S-C_weinstein,2023-01-26,193996.65421040897,81607.472210409,5
S-C_weinstein,2023-01-27,193922.92721040902,81607.472210409,5
S-C_weinstein,2023-01-30,192229.317935434,62215.799935434006,6
S-C_weinstein,2023-01-31,193264.328935434,62215.799935434006,6
S-C_weinstein,2023-02-01,191907.254935434,62215.799935434006,6
S-C_weinstein,2023-02-02,194191.44493543403,62215.799935434006,6
S-C_weinstein,2023-02-03,194615.90493543402,62215.799935434006,6
S-C_weinstein,2023-02-06,193767.24991727626,36845.058917276234,8
S-C_weinstein,2023-02-07,191620.58124259347,54272.25924259345,7
S-C_weinstein,2023-02-08,190408.30124259347,54272.25924259345,7
S-C_weinstein,2023-02-09,189495.78089994116,71665.37489994116,6
S-C_weinstein,2023-02-10,190417.84089994116,71665.37489994116,6
S-C_weinstein,2023-02-13,190449.26800998917,52641.43200998916,7
S-C_weinstein,2023-02-14,190997.29200998918,52641.43200998916,7
S-C_weinstein,2023-02-15,191348.72600998916,52641.43200998916,7
S-C_weinstein,2023-02-16,190725.80400998914,52641.43200998916,7
S-C_weinstein,2023-02-17,191689.17900998914,52641.43200998916,7
S-C_weinstein,2023-02-21,188210.4987410642,31542.13574106417,8
S-C_weinstein,2023-02-22,186972.77674106418,31542.13574106417,8
S-C_weinstein,2023-02-23,187304.1487410642,31542.13574106417,8
S-C_weinstein,2023-02-24,186735.7707410642,31542.13574106417,8
S-C_weinstein,2023-02-27,188251.73287583218,12869.848875832173,9
S-C_weinstein,2023-02-28,188152.85987583216,12869.848875832173,9
S-C_weinstein,2023-03-01,188023.66187583216,12869.848875832173,9
S-C_weinstein,2023-03-02,188492.61987583214,12869.848875832173,9
S-C_weinstein,2023-03-03,189328.32887583214,12869.848875832173,9
S-C_weinstein,2023-03-06,190157.51717737503,12855.097177375013,9
S-C_weinstein,2023-03-07,190308.061177375,12855.097177375013,9
S-C_weinstein,2023-03-08,189820.796177375,12855.097177375013,9
S-C_weinstein,2023-03-09,183623.98629809695,29809.35829809694,8
S-C_weinstein,2023-03-10,181440.98129809697,29809.35829809694,8
S-C_weinstein,2023-03-13,181288.03699187445,64274.163991874455,6
S-C_weinstein,2023-03-14,182376.18199187444,64274.163991874455,6
S-C_weinstein,2023-03-15,182384.81199187448,64274.163991874455,6
S-C_weinstein,2023-03-16,182974.18699187445,64274.163991874455,6
S-C_weinstein,2023-03-17,181511.74699187445,64274.163991874455,6
S-C_weinstein,2023-03-20,182648.07729957445,46145.66129957446,7
S-C_weinstein,2023-03-21,182596.59029957445,46145.66129957446,7
S-C_weinstein,2023-03-22,180587.67229957445,46145.66129957446,7
S-C_weinstein,2023-03-23,181296.79429957445,46145.66129957446,7
S-C_weinstein,2023-03-24,181920.23629957446,46145.66129957446,7
S-C_weinstein,2023-03-27,183325.03529957446,46145.66129957446,7
